PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
133.639999,197.949997,73.779999,39.389999,2.790000,9.150000,-3.320000,0.710000,274.859985,70.620003,101855.476562,38.71,116.9,176.628571,PM2.5,26018
121.599998,175.949997,61.330002,36.590000,2.520000,11.760000,-3.350000,0.820000,275.029999,73.790001,101866.679688,38.69,117.07,159.428574,PM2.5,26019
112.330002,160.500000,55.259998,33.820000,2.260000,14.780000,-3.420000,1.090000,275.440002,75.980003,101883.382812,38.67,117.25,146.662506,PM2.5,26020
103.400002,147.539993,49.480000,30.260000,1.880000,19.360001,-3.740000,1.660000,276.010010,77.790001,101903.820312,38.66,117.42,135.500000,PM2.5,26021
142.860001,216.800003,83.550003,42.430000,2.970000,9.970000,-3.410000,1.140000,275.119995,67.239998,101858.476562,38.85,116.75,189.800003,PM2.5,26259
127.470001,198.089996,79.040001,41.060001,2.980000,9.860000,-3.350000,1.070000,274.769989,69.760002,101878.203125,38.84,116.92,167.814285,PM2.5,26260
115.309998,176.360001,67.870003,38.900002,2.800000,11.580000,-3.310000,1.040000,274.799988,72.680000,101909.757812,38.82,117.09,150.442856,PM2.5,26261
105.239998,160.820007,62.560001,37.450001,2.640000,13.650000,-3.560000,1.340000,275.239990,77.610001,101914.203125,38.81,117.27,137.800003,PM2.5,26262
94.230003,143.270004,52.169998,33.720001,2.160000,18.879999,-3.960000,1.980000,276.019989,82.580002,101923.257812,38.79,117.44,124.037506,PM2.5,26263
137.789993,218.350006,93.360001,45.169998,3.020000,9.970000,-3.270000,1.070000,275.239990,66.239998,101881.046875,38.99,116.77,182.557129,PM2.5,26501
128.360001,209.130005,97.739998,44.860001,3.190000,9.320000,-3.320000,1.310000,275.029999,68.800003,101912.343750,38.97,116.94,169.085709,PM2.5,26502
115.739998,192.929993,96.129997,43.970001,3.330000,9.150000,-3.340000,1.250000,274.809998,72.260002,101940.023438,38.96,117.11,151.057144,PM2.5,26503
106.809998,173.669998,77.750000,41.110001,3.100000,11.740000,-3.330000,1.510000,275.230011,77.099998,101939.906250,38.94,117.29,139.762497,PM2.5,26504
94.900002,151.669998,66.529999,38.209999,2.580000,15.130000,-3.540000,2.000000,275.829987,81.930000,101934.203125,38.93,117.46,124.875000,PM2.5,26505
80.540001,125.220001,50.279999,32.680000,1.820000,19.799999,-3.880000,2.680000,276.079987,84.629997,101939.156250,38.91,117.63,106.925003,PM2.5,26506
134.880005,234.460007,133.820007,50.369999,3.470000,6.400000,-3.230000,1.270000,275.230011,69.699997,101921.109375,39.11,116.96,178.400009,PM2.5,26745
127.900002,234.570007,158.550003,52.520000,3.980000,4.480000,-3.330000,1.530000,275.109985,73.250000,101942.070312,39.09,117.13,168.428574,PM2.5,26746
110.389999,192.240005,99.680000,45.560001,3.490000,9.260000,-3.340000,1.650000,275.209991,78.110001,101949.781250,39.08,117.31,144.237503,PM2.5,26747
96.410004,168.320007,89.019997,43.779999,3.190000,12.120000,-3.470000,1.890000,275.519989,82.070000,101938.101562,39.06,117.48,126.762505,PM2.5,26748
79.379997,132.990005,62.779999,38.209999,2.300000,16.840000,-3.750000,2.470000,275.790009,84.870003,101927.546875,39.05,117.65,105.474998,PM2.5,26749
140.100006,242.779999,127.190002,49.610001,3.210000,5.580000,-3.350000,1.150000,275.239990,71.570000,101930.132812,39.24,116.98,185.857147,PM2.5,26988
134.990005,244.000000,146.179993,51.419998,3.580000,4.230000,-3.350000,1.680000,275.290009,75.000000,101957.671875,39.23,117.15,178.557144,PM2.5,26989
112.900002,199.949997,101.279999,46.480000,3.300000,8.290000,-3.400000,1.800000,275.250000,79.720001,101962.539062,39.21,117.33,147.375000,PM2.5,26990
97.220001,174.809998,96.400002,45.650002,3.220000,10.680000,-3.490000,2.010000,275.320007,83.120003,101938.117188,39.2,117.5,127.775002,PM2.5,26991
78.599998,133.539993,64.360001,40.160000,2.300000,16.120001,-3.820000,2.500000,275.660004,85.360001,101932.476562,39.18,117.67,104.500000,PM2.5,26992
139.720001,227.449997,90.180000,44.349998,2.680000,8.260000,-3.530000,1.000000,275.000000,73.610001,101956.867188,39.38,117.0,185.314285,PM2.5,27233
130.919998,218.300003,93.500000,44.580002,2.800000,8.040000,-3.700000,1.480000,275.149994,77.029999,101969.921875,39.36,117.17,172.742859,PM2.5,27234
110.290001,185.020004,79.160004,42.590000,2.700000,11.490000,-3.690000,1.710000,275.109985,81.199997,101957.976562,39.35,117.35,144.112503,PM2.5,27235
98.309998,166.740005,77.949997,42.330002,2.710000,12.970000,-3.620000,2.040000,275.160004,83.989998,101941.882812,39.33,117.52,129.137497,PM2.5,27236
83.779999,137.869995,61.950001,38.750000,2.260000,16.500000,-3.730000,2.470000,275.489990,85.230003,101946.109375,39.31,117.69,110.974998,PM2.5,27237
73.220001,110.769997,36.610001,30.420000,1.600000,21.830000,-4.050000,2.780000,275.799988,86.150002,101972.117188,39.3,117.87,97.775002,PM2.5,27238
143.429993,221.119995,81.370003,43.459999,2.390000,10.880000,-3.270000,0.700000,274.700012,72.470001,101888.218750,39.53,116.84,190.614273,PM2.5,27488
142.339996,226.339996,87.550003,43.529999,2.640000,9.690000,-3.580000,0.900000,274.739990,75.349998,101964.453125,39.51,117.02,189.057144,PM2.5,27489
131.839996,213.570007,89.180000,43.430000,2.780000,10.090000,-3.760000,1.160000,274.850006,78.629997,101960.726562,39.5,117.19,174.057144,PM2.5,27490
114.650002,187.419998,82.440002,42.230000,2.760000,13.110000,-3.740000,1.480000,274.880005,81.739998,101934.453125,39.48,117.37,149.562500,PM2.5,27491
104.150002,170.820007,79.669998,41.669998,2.760000,14.600000,-3.870000,1.810000,275.059998,83.470001,101943.976562,39.46,117.54,136.437500,PM2.5,27492
95.410004,153.710007,73.570000,39.540001,2.590000,16.440001,-4.120000,2.150000,275.350006,84.449997,101957.671875,39.45,117.71,125.512505,PM2.5,27493
150.149994,227.149994,88.320000,44.169998,2.500000,10.470000,-3.670000,0.380000,274.480011,74.220001,101870.953125,39.66,116.86,200.149994,PM2.5,27741
136.899994,216.220001,102.080002,44.560001,3.000000,11.160000,-4.180000,0.840000,274.670013,79.139999,101962.476562,39.63,117.21,181.285706,PM2.5,27743
123.760002,198.600006,104.720001,43.970001,3.150000,13.590000,-4.250000,1.140000,274.779999,80.629997,101944.117188,39.61,117.39,162.514282,PM2.5,27744
112.750000,182.880005,109.459999,43.639999,3.250000,15.200000,-4.100000,1.410000,274.980011,81.870003,101970.203125,39.6,117.56,147.187500,PM2.5,27745
110.250000,181.479996,150.669998,45.200001,3.980000,14.610000,-4.320000,1.910000,275.070007,83.620003,102012.210938,39.57,117.91,144.062500,PM2.5,27747
141.619995,218.669998,110.910004,45.230000,3.090000,11.410000,-4.630000,0.230000,274.489990,80.250000,102039.382812,39.76,117.23,188.028564,PM2.5,28000
130.270004,204.559998,120.050003,45.349998,3.320000,13.610000,-4.700000,0.400000,274.579987,80.760002,102027.046875,39.75,117.41,171.814285,PM2.5,28001
146.509995,218.070007,112.089996,45.040001,2.940000,11.310000,-5.370000,-0.260000,274.160004,81.400002,101913.468750,39.9,117.25,195.014282,PM2.5,28260
141.429993,213.759995,125.099998,45.669998,3.270000,12.400000,-5.160000,-0.480000,274.140015,82.190002,101992.476562,39.88,117.43,187.757126,PM2.5,28261
141.509995,204.669998,105.320000,44.230000,2.650000,13.440000,-6.120000,-0.460000,273.980011,82.180000,101293.117188,40.03,117.27,187.871414,PM2.5,28523
137.289993,201.610001,116.449997,45.779999,2.870000,14.900000,-5.810000,-1.270000,273.829987,85.040001,101141.062500,40.02,117.45,181.842850,PM2.5,28524
156.669998,227.669998,147.410004,45.919998,3.510000,11.040000,-4.950000,-1.550000,273.239990,84.379997,101314.890625,40.0,117.62,206.669998,PM2.5,28525
159.380005,221.509995,121.110001,42.869999,2.730000,13.980000,-5.400000,-1.390000,272.380005,84.849998,99167.453125,40.15,117.47,209.380005,PM2.5,28786
