PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
7.160000,7.400000,0.370000,0.450000,0.110000,85.430000,0.560000,-3.780000,271.600006,86.360001,57364.699219,31.71,96.11,10.228571,PM2.5,12494
6.940000,7.500000,0.380000,0.650000,0.120000,80.540001,1.350000,-2.850000,276.130005,75.739998,61717.660156,31.74,96.59,9.914286,PM2.5,12497
7.210000,8.640000,0.380000,0.630000,0.120000,78.709999,0.710000,-2.920000,275.820007,78.099998,61435.308594,31.75,96.75,10.300000,PM2.5,12498
7.010000,7.210000,0.390000,0.320000,0.110000,86.120003,-2.090000,-2.560000,270.170013,87.830002,56009.468750,31.81,95.62,10.014286,PM2.5,12741
6.950000,7.160000,0.370000,0.350000,0.110000,86.279999,-1.140000,-2.660000,270.899994,86.000000,56845.210938,31.82,95.78,9.928571,PM2.5,12742
6.830000,7.040000,0.360000,0.380000,0.110000,85.980003,0.140000,-2.510000,271.540009,84.809998,57546.109375,31.84,95.94,9.757143,PM2.5,12743
6.660000,6.880000,0.370000,0.460000,0.120000,86.269997,1.330000,-2.330000,273.929993,77.779999,59969.328125,31.85,96.1,9.514285,PM2.5,12744
6.580000,6.810000,0.370000,0.790000,0.120000,85.129997,1.390000,-3.260000,274.269989,79.650002,60123.531250,31.87,96.42,9.400000,PM2.5,12746
6.590000,6.820000,0.360000,0.660000,0.120000,83.239998,0.870000,-3.680000,274.890015,77.570000,60525.769531,31.88,96.58,9.414286,PM2.5,12747
6.740000,7.080000,0.360000,0.570000,0.120000,80.160004,0.770000,-3.340000,275.970001,75.769997,61753.238281,31.89,96.74,9.628572,PM2.5,12748
6.940000,7.150000,0.380000,0.310000,0.110000,87.040001,-3.000000,-1.860000,269.760010,87.970001,55364.621094,31.94,95.45,9.914286,PM2.5,12990
6.900000,7.110000,0.370000,0.330000,0.110000,86.919998,-1.790000,-2.230000,270.739990,84.580002,56513.378906,31.95,95.61,9.857143,PM2.5,12991
6.710000,6.920000,0.360000,0.390000,0.120000,86.849998,-0.490000,-2.070000,272.410004,80.220001,58367.050781,31.96,95.77,9.585714,PM2.5,12992
