PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
46.500000,55.740002,15.500000,4.530000,0.390000,56.340000,-0.990000,-4.490000,281.679993,96.320000,75609.796875,32.71,104.6,64.375000,PM2.5,13804
43.470001,53.430000,17.469999,5.340000,0.400000,57.369999,-0.090000,-3.840000,285.119995,86.540001,81109.882812,32.71,104.76,60.587502,PM2.5,13805
40.310001,50.860001,18.879999,6.470000,0.430000,56.619999,0.250000,-3.020000,288.459991,76.900002,86119.453125,32.71,104.92,56.637501,PM2.5,13806
41.160000,52.509998,20.180000,7.460000,0.440000,54.869999,-0.420000,-2.920000,289.260010,76.760002,87612.976562,32.71,105.08,57.700001,PM2.5,13807
43.450001,55.529999,20.570000,7.710000,0.450000,52.080002,-2.130000,-4.140000,289.200012,77.160004,87853.382812,32.71,105.24,60.562500,PM2.5,13808
49.700001,57.709999,16.450001,4.020000,0.360000,59.650002,-0.880000,-1.990000,281.260010,95.680000,74886.140625,32.84,104.43,68.375000,PM2.5,14060
48.439999,57.299999,17.139999,5.040000,0.380000,58.560001,-0.110000,-0.620000,284.309998,86.680000,79486.617188,32.84,104.6,66.799995,PM2.5,14061
46.880001,56.070000,17.930000,5.500000,0.390000,59.040001,0.330000,-1.060000,287.279999,78.339996,83850.656250,32.84,104.76,64.849998,PM2.5,14062
45.220001,54.830002,18.740000,6.030000,0.400000,57.740002,0.180000,-1.930000,289.440002,73.589996,87162.453125,32.84,104.92,62.775002,PM2.5,14063
46.730000,56.529999,20.400000,6.340000,0.410000,58.099998,-1.070000,-2.370000,289.049988,76.220001,86856.656250,32.84,105.08,64.662498,PM2.5,14064
48.680000,58.980000,20.490000,6.480000,0.420000,55.840000,-2.520000,-3.970000,287.850006,80.440002,85744.460938,32.84,105.24,67.099998,PM2.5,14065
50.820000,58.840000,16.740000,4.340000,0.370000,60.180000,-0.420000,0.070000,284.440002,84.040001,79197.500000,32.98,104.43,69.775002,PM2.5,14317
49.549999,57.610001,17.500000,4.730000,0.370000,61.270000,-0.210000,0.600000,286.450012,80.199997,82333.390625,32.98,104.59,68.187500,PM2.5,14318
48.849998,56.919998,18.070000,4.800000,0.370000,61.910000,-0.640000,-1.270000,286.890015,79.580002,83124.093750,32.98,104.76,67.312500,PM2.5,14319
47.110001,55.520000,18.930000,5.180000,0.380000,60.750000,-0.800000,-2.590000,288.950012,73.570000,86123.523438,32.98,104.92,65.137497,PM2.5,14320
48.790001,57.250000,20.290001,5.390000,0.380000,61.160000,-1.840000,-3.190000,288.510010,75.570000,85595.171875,32.98,105.08,67.237503,PM2.5,14321
49.400002,57.939999,19.920000,5.540000,0.400000,58.970001,-2.820000,-4.160000,287.369995,80.459999,84723.023438,32.98,105.24,68.000000,PM2.5,14322
47.080002,55.619999,20.299999,5.770000,0.430000,58.580002,-3.180000,-4.910000,288.250000,77.790001,86425.953125,32.98,105.41,65.100006,PM2.5,14323
46.849998,55.660000,20.540001,6.250000,0.460000,56.970001,-3.640000,-6.600000,288.339996,79.519997,87474.531250,32.98,105.57,64.812500,PM2.5,14324
47.700001,56.540001,21.860001,7.350000,0.500000,55.180000,-3.370000,-5.840000,288.359985,81.889999,88705.039062,32.98,105.73,65.875000,PM2.5,14325
49.360001,59.169998,22.059999,8.610000,0.540000,48.750000,-2.810000,-5.480000,288.609985,83.260002,90332.632812,32.98,105.89,67.949997,PM2.5,14326
54.389999,60.480000,17.469999,4.000000,0.340000,63.639999,-0.390000,1.000000,285.739990,80.919998,81304.156250,33.11,104.43,74.237503,PM2.5,14579
53.410000,59.270000,17.540001,3.660000,0.330000,65.639999,-0.880000,-0.830000,284.760010,84.870003,79790.320312,33.11,104.59,73.012497,PM2.5,14580
52.799999,58.860001,18.010000,3.950000,0.340000,65.269997,-1.240000,-2.560000,285.399994,82.650002,80898.921875,33.12,104.76,72.250000,PM2.5,14581
52.209999,58.540001,18.900000,4.350000,0.340000,64.099998,-1.160000,-3.500000,287.140015,77.959999,83616.789062,33.12,104.92,71.512497,PM2.5,14582
54.380001,60.709999,19.920000,4.630000,0.350000,63.750000,-1.800000,-4.240000,286.660004,80.610001,83160.328125,33.12,105.08,74.224998,PM2.5,14583
50.599998,56.599998,18.900000,4.760000,0.400000,62.410000,-2.690000,-4.960000,286.380005,82.290001,83161.406250,33.12,105.24,69.500000,PM2.5,14584
48.660000,54.310001,18.879999,4.910000,0.420000,62.759998,-3.220000,-5.810000,286.380005,83.680000,83785.546875,33.11,105.41,67.074997,PM2.5,14585
49.220001,55.209999,18.860001,5.520000,0.460000,59.450001,-2.940000,-6.390000,286.390015,86.050003,84899.679688,33.11,105.57,67.775002,PM2.5,14586
49.290001,55.279999,19.959999,6.900000,0.520000,57.330002,-1.850000,-5.250000,287.510010,84.800003,87406.476562,33.11,105.73,67.862503,PM2.5,14587
48.750000,55.209999,20.660000,8.160000,0.570000,52.700001,-1.280000,-4.760000,288.480011,82.800003,89635.710938,33.11,105.89,67.187500,PM2.5,14588
52.549999,53.750000,9.790000,2.420000,0.280000,70.580002,0.750000,-1.800000,275.470001,91.949997,64563.121094,33.21,101.83,71.937500,PM2.5,14824
51.000000,52.180000,10.240000,2.580000,0.280000,71.629997,1.020000,-1.840000,276.709991,89.180000,66328.203125,33.22,101.99,70.000000,PM2.5,14825
56.830002,58.509998,16.670000,3.240000,0.320000,67.739998,-0.830000,-0.500000,284.619995,82.040001,79125.656250,33.25,104.43,77.287506,PM2.5,14840
58.459999,60.160000,17.120001,3.060000,0.320000,67.629997,-1.190000,-2.320000,282.940002,88.529999,77247.203125,33.25,104.59,79.324997,PM2.5,14841
58.459999,60.230000,17.590000,3.510000,0.330000,66.620003,-0.940000,-2.480000,284.200012,86.169998,79439.492188,33.25,104.76,79.324997,PM2.5,14842
58.459999,60.340000,18.629999,3.930000,0.330000,65.589996,-1.000000,-3.020000,285.790009,81.639999,81915.273438,33.25,104.92,79.324997,PM2.5,14843
59.689999,61.680000,19.330000,4.200000,0.340000,65.150002,-1.700000,-4.030000,285.869995,82.599998,82273.023438,33.25,105.08,80.862495,PM2.5,14844
