PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
42.000000,65.879997,13.810000,6.670000,0.510000,110.050003,-5.640000,-5.490000,299.239990,63.240002,101160.687500,20.3,110.04,58.750000,PM2.5,155
43.540001,74.180000,13.850000,7.440000,0.560000,114.459999,-5.710000,-6.010000,299.239990,64.839996,100913.289062,20.3,110.18,62.090000,PM10,156
43.029999,73.449997,13.960000,7.500000,0.520000,117.629997,-6.370000,-6.550000,299.329987,66.309998,100937.296875,20.29,110.32,61.724998,PM10,157
44.240002,73.860001,13.980000,7.190000,0.620000,112.129997,-6.120000,-5.850000,298.899994,64.639999,100726.601562,20.43,110.05,61.930000,PM10,158
44.910000,78.680000,13.580000,7.000000,0.630000,116.269997,-6.250000,-5.970000,298.630005,66.540001,100194.882812,20.43,110.19,64.339996,PM10,159
44.060001,76.459999,13.500000,6.610000,0.590000,118.360001,-6.050000,-6.080000,298.760010,66.860001,100377.617188,20.42,110.33,63.230000,PM10,160
41.930000,67.970001,13.710000,6.020000,0.500000,119.339996,-6.410000,-6.740000,299.369995,66.629997,101052.742188,20.41,110.47,58.985001,PM10,161
45.029999,72.260002,15.140000,8.210000,0.680000,107.300003,-5.350000,-5.930000,298.510010,60.520000,100781.281250,20.57,109.91,62.537498,PM2.5,162
45.790001,78.940002,14.730000,7.970000,0.710000,113.370003,-5.780000,-6.040000,298.329987,64.320000,100206.226562,20.57,110.05,64.470001,PM10,163
45.070000,77.980003,14.300000,7.020000,0.650000,117.550003,-6.270000,-6.140000,298.269989,66.849998,99916.968750,20.56,110.2,63.990002,PM10,164
43.810001,73.970001,14.150000,6.330000,0.590000,120.239998,-6.420000,-6.410000,298.829987,66.589996,100455.507812,20.55,110.34,61.985001,PM10,165
41.389999,63.840000,14.410000,5.670000,0.500000,119.940002,-6.630000,-6.600000,299.399994,65.739998,101140.117188,20.55,110.48,57.987499,PM2.5,166
46.180000,71.800003,15.740000,9.450000,0.740000,100.680000,-5.180000,-5.550000,298.260010,54.459999,101209.562500,20.71,109.78,63.974998,PM2.5,167
48.230000,83.190002,16.059999,10.300000,0.860000,107.290001,-5.120000,-5.750000,298.350006,59.150002,100836.906250,20.71,109.92,66.595001,PM10,168
47.529999,84.570000,15.910000,9.580000,0.810000,113.400002,-5.410000,-5.740000,298.339996,61.669998,100534.546875,20.7,110.06,67.285004,PM10,169
45.060001,76.879997,15.280000,7.700000,0.680000,118.379997,-6.090000,-5.860000,298.690002,64.070000,100595.671875,20.69,110.2,63.439999,PM10,170
48.590000,79.849998,16.160000,10.910000,0.870000,99.930000,-5.070000,-5.350000,298.250000,52.520000,101218.562500,20.85,109.78,66.987503,PM2.5,171
50.580002,90.900002,17.170000,12.500000,1.000000,105.389999,-4.860000,-5.590000,298.269989,55.779999,101114.281250,20.84,109.92,70.449997,PM10,172
48.990002,87.510002,17.559999,11.770000,0.920000,110.849998,-5.140000,-5.700000,298.529999,58.189999,101142.812500,20.83,110.07,68.755005,PM10,173
45.220001,74.739998,16.790001,9.080000,0.730000,116.449997,-5.550000,-6.120000,298.989990,60.630001,101232.750000,20.83,110.21,62.775002,PM2.5,174
50.110001,83.980003,16.299999,11.910000,0.940000,98.260002,-4.800000,-5.500000,298.079987,51.820000,101162.476562,20.98,109.79,68.887497,PM2.5,175
52.389999,96.139999,18.040001,14.630000,1.120000,101.680000,-4.510000,-5.520000,298.079987,54.160000,101129.343750,20.97,109.93,73.070000,PM10,176
50.759998,91.669998,19.309999,14.690000,1.030000,107.040001,-5.010000,-5.640000,298.279999,55.349998,101235.210938,20.97,110.07,70.834999,PM10,177
51.290001,87.050003,16.040001,12.200000,1.000000,97.900002,-4.780000,-5.570000,298.010010,52.110001,101147.382812,21.11,109.79,70.362503,PM2.5,178
54.180000,100.860001,18.320000,16.200001,1.210000,97.540001,-4.270000,-5.600000,297.880005,53.540001,101053.421875,21.11,109.94,75.430000,PM10,179
53.740002,98.660004,20.969999,18.549999,1.190000,97.680000,-4.110000,-5.570000,297.760010,53.849998,101052.640625,21.1,110.08,74.330002,PM10,180
51.240002,90.589996,22.690001,18.559999,1.100000,102.389999,-4.400000,-5.770000,297.899994,54.419998,101148.226562,21.09,110.22,70.300003,PM2.5,181
51.209999,84.010002,15.360000,10.970000,0.940000,99.070000,-5.070000,-6.090000,298.140015,53.230000,101242.843750,21.25,109.8,70.262497,PM2.5,185
55.119999,101.349998,17.760000,15.900000,1.220000,95.449997,-4.270000,-5.550000,297.750000,53.270000,101083.593750,21.24,109.94,75.675003,PM10,186
56.509998,106.500000,20.980000,20.170000,1.310000,93.599998,-4.150000,-5.650000,297.609985,55.189999,100959.007812,21.23,110.09,78.250000,PM10,187
55.840000,103.769997,24.709999,23.250000,1.300000,92.559998,-3.990000,-5.340000,297.579987,54.730000,101002.218750,21.23,110.23,76.884995,PM10,188
53.380001,97.129997,23.889999,19.690001,1.180000,98.089996,-4.010000,-5.360000,297.679993,54.160000,101190.851562,21.22,110.37,73.565002,PM10,189
49.549999,85.699997,19.950001,13.110000,0.980000,108.879997,-4.810000,-5.630000,298.079987,55.259998,101325.648438,21.21,110.52,68.187500,PM2.5,190
56.150002,102.870003,16.650000,14.910000,1.240000,94.639999,-4.450000,-5.730000,297.649994,52.400002,101156.703125,21.37,109.95,76.437500,PM2.5,195
58.310001,111.349998,19.580000,19.719999,1.380000,91.949997,-3.890000,-5.730000,297.589996,53.980000,101105.460938,21.37,110.09,80.675003,PM10,196
58.259998,110.370003,23.900000,23.809999,1.380000,89.470001,-3.900000,-5.470000,297.679993,54.349998,101150.429688,21.36,110.24,80.184998,PM10,197
57.560001,108.080002,25.459999,23.340000,1.350000,91.019997,-4.020000,-5.220000,297.739990,54.630001,101227.968750,21.35,110.38,79.040001,PM10,198
55.369999,101.720001,23.650000,18.809999,1.220000,97.739998,-4.250000,-5.020000,297.820007,53.799999,101278.382812,21.35,110.52,75.860001,PM10,199
52.130001,89.660004,21.980000,15.090000,0.990000,106.120003,-4.820000,-5.520000,297.869995,54.790001,101323.453125,21.34,110.67,71.412498,PM2.5,200
58.049999,101.150002,14.880000,12.640000,1.210000,93.769997,-4.510000,-6.230000,297.609985,52.570000,101219.593750,21.51,109.81,78.812500,PM2.5,214
57.610001,106.199997,15.790000,14.160000,1.280000,93.720001,-4.450000,-6.040000,297.559998,53.419998,101139.710938,21.51,109.96,78.262497,PM2.5,215
57.869999,110.370003,17.580000,16.799999,1.340000,92.379997,-3.980000,-5.970000,297.549988,53.400002,101201.187500,21.5,110.1,80.184998,PM10,216
58.209999,110.680000,20.570000,19.690001,1.350000,89.750000,-3.710000,-5.710000,297.609985,53.490002,101222.023438,21.49,110.24,80.339996,PM10,217
