PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
29.420000,40.980000,11.900000,3.410000,0.390000,58.270000,-1.600000,-1.300000,281.769989,99.800003,75679.156250,32.71,104.6,42.028572,PM2.5,13804
26.860001,39.389999,12.110000,4.230000,0.410000,53.180000,-0.650000,-1.020000,284.799988,96.699997,81190.226562,32.71,104.76,39.389999,PM10,13805
24.209999,37.520000,12.780000,5.260000,0.430000,51.849998,-0.040000,-0.450000,287.829987,91.220001,86213.382812,32.71,104.92,37.520000,PM10,13806
22.860001,37.509998,13.590000,7.840000,0.470000,49.439999,-0.300000,-0.070000,288.489990,92.699997,87719.906250,32.71,105.08,37.509998,PM10,13807
22.110001,36.730000,13.360000,8.680000,0.480000,48.759998,-1.060000,-0.460000,288.589996,92.800003,87969.156250,32.71,105.24,36.730000,PM10,13808
30.389999,42.349998,12.290000,4.180000,0.400000,58.169998,-1.610000,-1.070000,281.390015,99.239998,74948.742188,32.84,104.43,43.414284,PM2.5,14060
28.280001,41.250000,12.470000,5.850000,0.420000,53.209999,-0.990000,-0.370000,284.119995,95.739998,79556.898438,32.84,104.6,41.250000,PM10,14061
26.080000,40.189999,12.370000,6.750000,0.450000,49.209999,-0.380000,-0.020000,286.739990,91.430000,83932.726562,32.84,104.76,40.189999,PM10,14062
24.320000,39.560001,12.430000,8.190000,0.470000,46.200001,-0.060000,-0.170000,288.549988,90.440002,87258.093750,32.84,104.92,39.560001,PM10,14063
23.930000,39.639999,13.310000,8.550000,0.480000,46.730000,-0.480000,0.120000,288.220001,93.370003,86960.859375,32.84,105.08,39.639999,PM10,14064
24.059999,39.240002,13.060000,8.180000,0.480000,47.849998,-1.260000,-0.490000,287.470001,94.980003,85853.593750,32.84,105.24,39.240002,PM10,14065
29.219999,42.459999,12.420000,4.940000,0.430000,55.570000,-1.080000,-0.220000,284.140015,93.059998,79273.148438,32.98,104.43,42.459999,PM10,14317
27.840000,42.410000,12.390000,7.300000,0.460000,49.860001,-0.610000,0.130000,285.890015,91.940002,82418.843750,32.98,104.59,42.410000,PM10,14318
26.690001,42.650002,12.430000,9.310000,0.500000,46.139999,-0.660000,-0.300000,286.200012,95.160004,83211.257812,32.98,104.76,42.650002,PM10,14319
24.600000,41.439999,12.700000,10.210000,0.510000,45.369999,-0.410000,-0.550000,288.010010,91.870003,86222.843750,32.98,104.92,41.439999,PM10,14320
24.490000,40.980000,13.200000,9.220000,0.500000,46.919998,-0.730000,-0.360000,287.640015,93.769997,85701.546875,32.98,105.08,40.980000,PM10,14321
24.750000,40.250000,12.990000,7.680000,0.480000,49.070000,-1.540000,-0.660000,287.089996,94.160004,84831.156250,32.98,105.24,40.250000,PM10,14322
24.230000,38.939999,13.490000,7.470000,0.480000,50.880001,-1.610000,-0.700000,287.899994,92.029999,86545.476562,32.98,105.41,38.939999,PM10,14323
23.790001,37.779999,13.840000,7.770000,0.490000,51.950001,-1.860000,-1.430000,288.500000,89.730003,87598.453125,32.98,105.57,37.779999,PM10,14324
23.420000,37.040001,14.430000,9.900000,0.520000,51.320000,-2.310000,-1.750000,288.920013,88.820000,88818.617188,32.98,105.73,37.040001,PM10,14325
23.740000,37.070000,14.060000,12.240000,0.570000,47.000000,-2.250000,-1.700000,289.350006,88.760002,90432.406250,32.98,105.89,37.070000,PM10,14326
29.160000,43.689999,12.520000,6.130000,0.460000,53.290001,-0.460000,0.760000,285.399994,90.059998,81387.453125,33.11,104.43,43.689999,PM10,14579
28.670000,44.419998,12.520000,7.740000,0.500000,49.860001,-1.130000,-0.150000,284.390015,96.230003,79873.820312,33.11,104.59,44.419998,PM10,14580
26.780001,44.020000,12.630000,10.140000,0.540000,46.009998,-1.400000,-1.070000,285.010010,95.720001,80990.218750,33.12,104.76,44.020000,PM10,14581
25.080000,42.990002,12.830000,11.190000,0.550000,44.869999,-0.780000,-1.280000,286.630005,93.080002,83715.343750,33.12,104.92,42.990002,PM10,14582
25.180000,42.360001,13.040000,9.920000,0.520000,46.709999,-0.980000,-1.110000,286.309998,94.379997,83262.117188,33.12,105.08,42.360001,PM10,14583
25.200001,41.150002,13.160000,7.820000,0.490000,50.240002,-1.440000,-1.090000,286.299988,93.639999,83268.718750,33.12,105.24,41.150002,PM10,14584
25.020000,39.939999,13.600000,6.670000,0.480000,53.630001,-1.710000,-1.430000,286.600006,92.800003,83899.890625,33.11,105.41,39.939999,PM10,14585
25.090000,39.470001,13.760000,6.720000,0.480000,53.450001,-1.860000,-1.750000,286.989990,92.330002,85010.273438,33.11,105.57,39.470001,PM10,14586
24.389999,38.529999,14.370000,9.080000,0.510000,52.910000,-1.590000,-1.430000,288.170013,90.300003,87507.367188,33.11,105.73,38.529999,PM10,14587
24.299999,38.150002,14.450000,10.690000,0.550000,50.740002,-1.480000,-1.100000,289.209991,87.660004,89730.609375,33.11,105.89,38.150002,PM10,14588
39.770000,42.660000,9.680000,1.440000,0.290000,71.110001,-1.540000,-3.490000,275.380005,97.910004,64512.570312,33.21,101.83,55.962502,PM2.5,14824
39.720001,43.110001,10.250000,1.530000,0.310000,66.650002,-1.140000,-3.570000,276.760010,96.000000,66277.703125,33.22,101.99,55.900002,PM2.5,14825
29.740000,44.299999,12.640000,6.160000,0.470000,57.480000,-1.140000,-0.030000,284.390015,91.250000,79210.023438,33.25,104.43,44.299999,PM10,14840
29.230000,45.250000,12.590000,8.030000,0.510000,51.180000,-1.990000,-1.140000,282.899994,97.230003,77331.187500,33.25,104.59,45.250000,PM10,14841
27.100000,44.610001,12.550000,10.920000,0.560000,46.230000,-1.410000,-1.060000,284.059998,96.599998,79527.531250,33.25,104.76,44.610001,PM10,14842
25.480000,43.919998,12.960000,12.870000,0.580000,44.330002,-0.580000,-1.010000,285.529999,94.620003,82006.968750,33.25,104.92,43.919998,PM10,14843
25.290001,43.020000,13.010000,10.960000,0.550000,46.299999,-0.810000,-1.120000,285.779999,94.139999,82367.570312,33.25,105.08,43.020000,PM10,14844
25.440001,42.029999,12.990000,8.560000,0.510000,48.990002,-1.650000,-1.530000,285.579987,93.050003,81970.179688,33.25,105.24,42.029999,PM10,14845
25.709999,41.509998,13.050000,7.240000,0.500000,50.230000,-1.810000,-1.910000,285.399994,94.900002,82108.257812,33.25,105.41,41.509998,PM10,14846
25.270000,40.250000,13.730000,6.810000,0.490000,53.470001,-1.340000,-1.370000,286.459991,93.410004,84151.359375,33.25,105.57,40.250000,PM10,14847
24.730000,39.500000,14.060000,8.580000,0.520000,52.759998,-1.000000,-1.030000,287.799988,89.949997,86625.609375,33.25,105.73,39.500000,PM10,14848
40.880001,43.549999,10.520000,1.510000,0.300000,70.550003,-1.520000,-3.360000,276.390015,96.940002,66139.976562,33.35,101.99,57.350002,PM2.5,15083
40.820000,43.700001,10.770000,1.450000,0.310000,70.570000,-1.770000,-2.710000,277.200012,95.489998,66909.382812,33.36,102.15,57.275002,PM2.5,15084
33.060001,45.720001,12.630000,4.600000,0.420000,64.160004,-2.390000,0.190000,280.239990,97.190002,72615.562500,33.39,104.27,47.228573,PM2.5,15097
30.879999,44.900002,12.690000,5.690000,0.460000,59.369999,-1.920000,-1.540000,282.109985,94.699997,75740.593750,33.39,104.43,44.900002,PM10,15098
29.420000,45.209999,12.720000,7.950000,0.510000,53.040001,-1.400000,-1.200000,282.839996,96.779999,77397.203125,33.39,104.59,45.209999,PM10,15099
26.820000,44.630001,13.090000,13.690000,0.570000,47.840000,-1.150000,-0.580000,284.720001,92.790001,80153.148438,33.39,104.76,44.630001,PM10,15100
24.629999,43.270000,13.340000,15.400000,0.590000,46.230000,-0.840000,-0.590000,286.619995,88.339996,83062.773438,33.39,104.92,43.270000,PM10,15101
24.990000,43.270000,13.050000,12.760000,0.570000,46.299999,-1.160000,-1.320000,286.049988,90.790001,82445.882812,33.39,105.08,43.270000,PM10,15102
25.820000,43.070000,12.910000,9.280000,0.530000,47.990002,-1.850000,-1.670000,284.910004,93.709999,80888.906250,33.39,105.24,43.070000,PM10,15103
25.790001,42.080002,12.940000,7.410000,0.510000,49.400002,-1.560000,-1.270000,285.480011,93.500000,82166.437500,33.39,105.41,42.080002,PM10,15104
24.930000,40.820000,13.260000,7.600000,0.510000,50.810001,-1.120000,-0.770000,287.010010,90.089996,84772.617188,33.39,105.57,40.820000,PM10,15105
41.540001,43.720001,10.580000,1.510000,0.290000,71.489998,-1.820000,-2.900000,276.149994,97.279999,66134.617188,33.49,101.98,58.175003,PM2.5,15342
41.509998,43.840000,11.030000,1.310000,0.300000,73.169998,-2.060000,-2.540000,277.149994,95.300003,67207.078125,33.49,102.14,58.137497,PM2.5,15343
41.160000,43.580002,11.210000,1.250000,0.300000,75.930000,-3.080000,-1.610000,277.890015,92.900002,67591.828125,33.5,102.31,57.700001,PM2.5,15344
33.830002,45.779999,12.600000,4.110000,0.410000,66.120003,-2.710000,-0.270000,278.769989,99.900002,70805.273438,33.52,104.27,48.328575,PM2.5,15356
31.270000,44.900002,12.540000,5.460000,0.450000,60.139999,-1.160000,-0.390000,281.850006,95.320000,75761.132812,33.52,104.43,44.900002,PM10,15357
28.980000,44.730000,12.710000,8.040000,0.510000,54.980000,-1.000000,-0.370000,283.549988,92.449997,78077.406250,33.52,104.59,44.730000,PM10,15358
27.110001,43.910000,12.880000,9.700000,0.540000,52.430000,-1.560000,-0.760000,284.440002,90.269997,79087.703125,33.52,104.76,43.910000,PM10,15359
25.350000,42.799999,13.030000,10.630000,0.560000,50.450001,-1.320000,-1.250000,285.570007,87.860001,80977.289062,33.52,104.92,42.799999,PM10,15360
25.450001,43.540001,12.630000,11.670000,0.570000,46.610001,-1.230000,-1.650000,285.200012,92.099998,81310.750000,33.52,105.08,43.540001,PM10,15361
25.510000,42.869999,12.780000,9.180000,0.540000,48.090000,-1.380000,-1.160000,285.420013,91.580002,81576.757812,33.52,105.24,42.869999,PM10,15362
25.100000,41.430000,12.970000,7.470000,0.520000,49.990002,-1.190000,-0.320000,287.019989,88.120003,84269.203125,33.52,105.41,41.430000,PM10,15363
24.629999,40.889999,13.360000,8.300000,0.520000,50.270000,-1.170000,-0.040000,288.029999,86.470001,86104.281250,33.52,105.57,40.889999,PM10,15364
24.620001,40.380001,13.400000,8.210000,0.520000,50.220001,-1.000000,-0.190000,288.630005,85.169998,87432.890625,33.52,105.73,40.380001,PM10,15365
40.820000,42.459999,9.970000,1.580000,0.280000,74.769997,-2.160000,-2.820000,274.630005,98.860001,64382.210938,33.62,101.65,57.275002,PM2.5,15601
41.220001,43.009998,10.320000,1.650000,0.290000,72.320000,-2.040000,-2.380000,275.609985,97.129997,65665.546875,33.62,101.81,57.775002,PM2.5,15602
41.730000,43.639999,10.670000,1.510000,0.290000,72.720001,-2.270000,-2.200000,276.130005,96.629997,66314.296875,33.62,101.98,58.412498,PM2.5,15603
41.900002,43.930000,11.170000,1.260000,0.290000,74.669998,-2.710000,-2.130000,276.920013,95.220001,67229.796875,33.63,102.14,58.625000,PM2.5,15604
41.770000,43.880001,11.440000,1.170000,0.290000,77.699997,-3.460000,-1.730000,277.559998,93.589996,67670.531250,33.63,102.3,58.462502,PM2.5,15605
32.459999,44.599998,12.660000,3.560000,0.400000,68.089996,-1.750000,0.720000,281.609985,92.650002,75070.617188,33.66,104.26,46.371426,PM2.5,15617
30.639999,44.299999,12.570000,5.160000,0.440000,62.200001,-0.540000,0.700000,283.480011,89.500000,77890.687500,33.66,104.43,44.299999,PM10,15618
29.059999,44.709999,12.730000,7.160000,0.500000,57.220001,-1.450000,-0.290000,283.179993,92.470001,77278.078125,33.66,104.59,44.709999,PM10,15619
27.879999,43.880001,12.630000,6.910000,0.520000,55.130001,-1.920000,-0.960000,282.850006,93.639999,76785.343750,33.66,104.75,43.880001,PM10,15620
25.969999,42.500000,12.990000,7.710000,0.530000,54.279999,-1.180000,-1.080000,284.179993,91.300003,79092.906250,33.66,104.92,42.500000,PM10,15621
