PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
15.560000,17.480000,4.860000,1.190000,0.320000,55.639999,-4.070000,-0.450000,294.799988,80.250000,90940.273438,21.29,101.34,22.228573,PM2.5,182
15.680000,17.549999,4.960000,1.090000,0.310000,58.009998,-6.230000,-0.140000,294.059998,81.519997,89680.179688,21.29,101.49,22.400000,PM2.5,183
16.440001,17.959999,5.040000,0.980000,0.260000,62.029999,-6.980000,-0.660000,292.519989,88.540001,88299.867188,21.3,101.63,23.485716,PM2.5,184
15.510000,17.670000,4.700000,1.630000,0.330000,50.549999,-2.270000,-1.720000,295.160004,81.489998,92634.117188,21.42,101.2,22.157143,PM2.5,191
15.130000,17.559999,4.940000,1.740000,0.400000,48.520000,-3.450000,-0.610000,296.100006,76.269997,93064.718750,21.42,101.34,21.614286,PM2.5,192
15.330000,17.700001,5.020000,1.530000,0.380000,50.439999,-5.940000,-0.490000,294.750000,79.230003,90806.687500,21.43,101.48,21.900000,PM2.5,193
16.020000,17.879999,5.050000,1.250000,0.310000,55.889999,-6.660000,-0.360000,293.119995,86.129997,89224.929688,21.43,101.63,22.885715,PM2.5,194
13.140000,15.870000,4.240000,2.230000,0.360000,45.590000,-6.290000,-0.390000,294.799988,77.250000,90088.273438,21.52,100.33,18.771429,PM2.5,201
13.900000,17.410000,4.460000,2.770000,0.420000,42.119999,-6.560000,-2.920000,292.890015,85.190002,88365.210938,21.52,100.47,19.857141,PM2.5,202
15.160000,19.459999,4.970000,3.630000,0.460000,37.779999,-3.900000,-4.730000,293.559998,86.290001,90362.796875,21.53,100.62,21.657143,PM2.5,203
14.590000,17.400000,4.600000,1.860000,0.410000,43.349998,-4.660000,-0.690000,295.940002,74.989998,92682.421875,21.56,101.33,20.842857,PM2.5,204
15.110000,17.690001,4.690000,1.510000,0.390000,46.160000,-6.450000,-1.140000,293.950012,81.309998,90123.640625,21.56,101.48,21.585714,PM2.5,205
15.540000,17.660000,4.750000,1.230000,0.330000,50.119999,-6.320000,-0.720000,293.410004,84.260002,89823.171875,21.56,101.62,22.200001,PM2.5,206
13.160000,16.150000,4.360000,2.860000,0.400000,42.049999,-3.430000,-0.340000,294.239990,80.440002,89817.703125,21.65,100.18,18.799999,PM2.5,224
13.260000,17.309999,4.360000,3.320000,0.480000,38.349998,-6.560000,-0.290000,293.160004,81.540001,87552.992188,21.65,100.32,18.942858,PM2.5,225
14.340000,19.450001,4.630000,4.110000,0.550000,35.130001,-7.060000,-0.830000,290.859985,91.690002,85465.179688,21.66,100.47,20.485714,PM2.5,226
15.890000,22.410000,5.420000,5.860000,0.650000,28.639999,-3.920000,-3.200000,291.570007,92.330002,87363.343750,21.66,100.61,22.700001,PM2.5,227
16.219999,22.680000,4.840000,4.990000,0.580000,28.100000,-1.190000,-4.490000,293.790009,87.239998,91281.531250,21.67,100.75,23.171427,PM2.5,228
14.940000,18.559999,4.340000,2.380000,0.420000,39.099998,-2.690000,-1.110000,294.450012,82.279999,91435.593750,21.68,101.19,21.342857,PM2.5,229
14.820000,18.250000,4.440000,2.200000,0.440000,38.730000,-4.970000,-0.560000,293.950012,80.889999,89937.742188,21.69,101.33,21.171429,PM2.5,230
15.260000,18.230000,4.510000,1.720000,0.420000,40.910000,-6.000000,-0.480000,292.239990,86.930000,88066.640625,21.69,101.47,21.800001,PM2.5,231
15.430000,17.900000,4.560000,1.370000,0.370000,43.930000,-5.670000,-0.830000,292.589996,86.419998,88828.390625,21.7,101.62,22.042858,PM2.5,232
15.970000,17.889999,4.520000,1.070000,0.280000,50.090000,-5.730000,-0.620000,291.829987,89.389999,87987.593750,21.7,101.76,22.814285,PM2.5,233
13.790000,16.480000,4.310000,2.690000,0.370000,42.560001,-4.550000,-0.700000,292.980011,85.089996,88336.921875,21.77,100.03,19.700001,PM2.5,263
13.740000,17.770000,4.360000,3.630000,0.490000,36.570000,-4.380000,-1.540000,292.720001,85.430000,87841.406250,21.78,100.17,19.628571,PM2.5,264
13.580000,18.629999,4.370000,4.210000,0.540000,34.650002,-5.350000,-0.760000,292.690002,84.379997,87407.601562,21.79,100.32,19.400000,PM2.5,265
14.160000,20.010000,4.480000,4.370000,0.560000,33.950001,-6.630000,0.150000,291.000000,90.500000,85322.343750,21.79,100.46,20.228571,PM2.5,266
16.280001,23.879999,5.080000,6.000000,0.670000,26.280001,-4.220000,-1.220000,289.989990,97.660004,85206.617188,21.8,100.6,23.879999,PM10,267
