PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
10.120000,12.160000,1.900000,1.140000,0.150000,45.790001,5.000000,0.580000,297.339996,78.910004,90113.648438,21.29,101.34,14.457143,PM2.5,182
10.920000,13.230000,2.050000,1.240000,0.150000,46.389999,4.400000,0.010000,296.190002,83.489998,88893.710938,21.29,101.49,15.600000,PM2.5,183
12.190000,13.930000,2.270000,1.250000,0.140000,48.119999,5.610000,-0.230000,295.269989,86.099998,87519.750000,21.3,101.63,17.414286,PM2.5,184
10.130000,12.290000,2.060000,1.280000,0.160000,45.730000,5.230000,1.640000,298.769989,74.290001,91742.750000,21.42,101.2,14.471429,PM2.5,191
9.710000,12.760000,2.110000,1.560000,0.170000,44.910000,3.410000,0.880000,298.679993,75.790001,92189.218750,21.42,101.34,13.871428,PM2.5,192
10.770000,14.340000,2.400000,1.800000,0.170000,45.400002,3.670000,0.820000,296.850006,82.250000,89989.718750,21.43,101.48,15.385715,PM2.5,193
12.310000,15.010000,2.750000,1.810000,0.160000,47.439999,5.720000,0.760000,295.899994,84.709999,88413.726562,21.43,101.63,17.585714,PM2.5,194
12.710000,15.710000,2.390000,1.630000,0.190000,45.389999,3.620000,-1.780000,296.250000,86.199997,89321.406250,21.52,100.33,18.157143,PM2.5,201
12.520000,16.059999,2.530000,1.810000,0.200000,45.930000,4.820000,-2.220000,295.700012,85.970001,87600.976562,21.52,100.47,17.885715,PM2.5,202
11.770000,15.250000,2.860000,2.110000,0.210000,46.450001,4.990000,-0.620000,297.649994,77.889999,89517.703125,21.53,100.62,16.814287,PM2.5,203
10.350000,14.340000,2.330000,2.070000,0.200000,44.820000,1.700000,0.500000,298.230011,78.500000,91805.593750,21.56,101.33,14.785715,PM2.5,204
