PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
4.820000,5.840000,1.340000,3.880000,0.070000,51.820000,5.390000,-0.780000,300.679993,79.250000,100125.578125,22.01,120.72,6.885715,PM2.5,953
5.630000,6.850000,1.600000,6.580000,0.080000,51.340000,6.040000,-1.230000,299.380005,82.580002,98465.296875,22.14,120.74,8.225000,NO2,1059
6.600000,8.060000,2.060000,8.780000,0.080000,50.959999,7.000000,-1.570000,298.140015,83.669998,96310.531250,22.28,120.76,10.974999,NO2,1177
7.500000,9.120000,3.310000,9.920000,0.080000,51.869999,2.210000,-1.100000,300.970001,76.419998,100946.226562,22.45,120.5,12.400000,NO2,1297
7.590000,9.130000,2.760000,10.670000,0.090000,50.820000,3.130000,-1.610000,298.149994,83.309998,96670.382812,22.43,120.64,13.337500,NO2,1298
8.250000,9.720000,2.590000,11.980000,0.090000,50.020000,6.780000,-2.200000,296.769989,83.459999,93549.968750,22.41,120.79,14.974999,NO2,1299
10.930000,13.670000,7.650000,20.570000,0.100000,43.919998,1.590000,-0.650000,300.619995,77.779999,100721.210938,22.6,120.38,25.712500,NO2,1421
9.770000,12.060000,5.560000,18.090000,0.100000,45.930000,1.070000,-0.910000,300.899994,73.260002,100410.203125,22.58,120.52,22.612499,NO2,1422
9.200000,10.980000,3.300000,14.660000,0.100000,49.160000,2.580000,-1.810000,297.200012,83.400002,95041.789062,22.56,120.66,18.325001,NO2,1423
9.640000,11.210000,2.680000,14.340000,0.100000,50.250000,6.420000,-2.740000,295.549988,84.320000,91278.679688,22.54,120.81,17.924999,NO2,1424
7.100000,8.360000,2.230000,11.160000,0.100000,56.130001,7.120000,-1.280000,300.459991,65.360001,96037.156250,22.52,120.95,13.950000,NO2,1425
11.300000,14.050000,7.100000,20.110001,0.110000,42.509998,1.420000,-0.110000,300.399994,79.099998,100730.710938,22.75,120.25,25.137501,NO2,1548
11.530000,14.410000,7.710000,22.520000,0.110000,40.750000,0.740000,-0.400000,300.950012,73.930000,100869.492188,22.73,120.4,28.150002,NO2,1549
10.060000,12.280000,4.920000,18.719999,0.110000,45.869999,0.510000,-0.640000,300.679993,71.290001,99749.156250,22.71,120.54,23.400000,NO2,1550
9.820000,11.550000,2.820000,15.400000,0.110000,50.220001,1.950000,-1.680000,296.190002,82.870003,93049.773438,22.69,120.68,19.250000,NO2,1551
10.710000,12.270000,2.320000,15.450000,0.110000,51.869999,5.730000,-2.480000,293.910004,83.989998,87999.750000,22.67,120.83,19.312500,NO2,1552
8.170000,9.590000,1.890000,13.240000,0.110000,56.450001,6.980000,-1.250000,298.959991,64.389999,92860.382812,22.65,120.97,16.549999,NO2,1553
11.470000,14.170000,6.030000,20.309999,0.110000,42.380001,0.890000,0.510000,300.209991,78.599998,100628.328125,22.88,120.27,25.387499,NO2,1676
