PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
11.260000,16.889999,5.680000,6.470000,0.320000,61.000000,1.650000,1.070000,290.700012,48.490002,89429.820312,24.7,104.63,16.889999,PM10,2423
11.440000,16.879999,5.280000,6.030000,0.320000,60.549999,2.310000,1.510000,290.019989,51.720001,88997.117188,24.7,104.78,16.879999,PM10,2424
28.620001,34.400002,7.550000,5.050000,0.380000,59.220001,-0.230000,4.450000,290.630005,76.320000,92907.093750,24.7,105.96,40.885715,PM2.5,2432
11.560000,19.100000,6.020000,8.480000,0.370000,59.119999,3.670000,1.220000,288.049988,51.689999,85000.796875,24.84,104.63,19.100000,PM10,2568
11.660000,19.240000,5.720000,8.010000,0.370000,57.680000,4.670000,2.130000,288.239990,52.619999,85491.179688,24.84,104.78,19.240000,PM10,2569
11.940000,19.730000,5.440000,7.790000,0.380000,56.110001,3.490000,2.720000,289.890015,52.840000,88687.000000,24.84,104.93,19.730000,PM10,2570
19.330000,25.459999,6.680000,6.150000,0.340000,59.200001,-1.510000,1.330000,289.450012,70.809998,91610.601562,24.84,105.52,27.614286,PM2.5,2574
21.870001,27.180000,6.400000,5.110000,0.340000,58.360001,-0.940000,2.620000,288.940002,76.349998,91351.703125,24.84,105.67,31.242859,PM2.5,2575
26.690001,32.160000,7.470000,4.630000,0.360000,59.290001,0.290000,3.900000,288.779999,81.489998,91377.320312,24.84,105.82,38.128571,PM2.5,2576
27.559999,33.090000,7.820000,4.510000,0.360000,60.200001,1.100000,3.650000,289.700012,78.599998,92157.187500,24.83,105.97,39.371429,PM2.5,2577
26.910000,32.619999,7.700000,4.310000,0.360000,61.240002,1.120000,3.200000,291.170013,70.559998,93159.117188,24.83,106.11,38.442856,PM2.5,2578
11.950000,21.340000,7.360000,9.940000,0.410000,56.619999,6.680000,3.920000,286.850006,52.549999,83016.601562,24.97,104.78,21.340000,PM10,2714
12.630000,23.270000,7.510000,10.570000,0.440000,53.299999,4.240000,2.710000,288.920013,52.279999,86755.406250,24.97,104.93,23.270000,PM10,2715
13.650000,23.730000,7.300000,9.340000,0.420000,54.660000,0.920000,0.960000,289.619995,57.459999,89691.523438,24.97,105.07,23.730000,PM10,2716
18.969999,27.990000,9.400000,8.680000,0.390000,58.599998,-2.210000,1.190000,289.320007,66.650002,90652.367188,24.97,105.37,27.990000,PM10,2718
19.900000,27.549999,8.470000,6.860000,0.360000,60.400002,-0.960000,2.040000,287.589996,74.029999,88260.453125,24.97,105.52,28.428572,PM2.5,2719
21.090000,27.549999,7.850000,5.470000,0.340000,59.799999,0.890000,3.170000,287.369995,78.360001,88505.390625,24.97,105.67,30.128572,PM2.5,2720
23.570000,29.690001,8.030000,4.690000,0.350000,59.490002,1.090000,4.000000,288.750000,78.290001,90887.617188,24.97,105.82,33.671429,PM2.5,2721
24.959999,31.030001,8.340000,4.210000,0.350000,61.580002,0.480000,2.570000,289.730011,77.510002,92601.523438,24.97,105.97,35.657143,PM2.5,2722
26.650000,33.209999,8.700000,3.890000,0.350000,62.709999,-0.060000,0.060000,290.619995,75.489998,94028.242188,24.97,106.12,38.071426,PM2.5,2723
12.460000,24.440001,9.750000,12.740000,0.480000,54.060001,6.490000,4.380000,287.779999,48.849998,84060.437500,25.11,104.78,24.440001,PM10,2859
14.760000,29.620001,11.890000,14.580000,0.550000,50.000000,2.860000,2.490000,288.329987,54.389999,86705.937500,25.11,104.93,29.620001,PM10,2860
16.200001,30.090000,11.620000,11.500000,0.500000,53.049999,0.360000,1.480000,287.760010,62.860001,87457.851562,25.11,105.07,30.090000,PM10,2861
17.760000,29.650000,11.570000,9.640000,0.450000,55.730000,-0.500000,1.310000,287.739990,67.190002,88120.609375,25.11,105.22,29.650000,PM10,2862
18.740000,29.240000,10.650000,8.550000,0.420000,56.369999,-0.550000,2.490000,287.220001,71.230003,87812.296875,25.11,105.37,29.240000,PM10,2863
19.870001,29.590000,9.980000,7.690000,0.410000,56.790001,1.070000,4.220000,286.359985,74.059998,86374.296875,25.11,105.52,29.590000,PM10,2864
19.719999,27.790001,9.320000,6.270000,0.370000,59.160000,1.820000,3.980000,287.859985,71.849998,88180.742188,25.11,105.67,28.171427,PM2.5,2865
21.170000,28.160000,8.830000,5.200000,0.350000,59.650002,0.400000,3.050000,289.339996,73.010002,91666.281250,25.1,105.82,30.242857,PM2.5,2866
24.090000,31.020000,8.970000,4.490000,0.350000,61.110001,-1.160000,1.310000,289.829987,77.099998,93368.296875,25.1,105.97,34.414288,PM2.5,2867
26.629999,33.700001,9.780000,4.160000,0.360000,63.029999,-1.490000,-0.290000,290.119995,77.470001,93258.726562,25.1,106.12,38.042854,PM2.5,2868
27.270000,33.770000,8.830000,3.690000,0.350000,63.680000,-0.590000,-0.670000,289.730011,79.099998,92508.757812,25.1,106.27,38.957142,PM2.5,2869
29.430000,35.759998,8.980000,3.870000,0.360000,62.529999,0.100000,-0.570000,289.880005,78.930000,93155.617188,25.1,106.42,42.042858,PM2.5,2870
31.730000,38.209999,9.290000,4.480000,0.390000,59.209999,0.050000,-0.040000,290.679993,76.629997,94664.703125,25.1,106.56,45.328571,PM2.5,2871
17.580000,35.189999,17.020000,16.700001,0.610000,48.459999,0.850000,2.290000,287.779999,56.709999,86806.992188,25.24,104.93,35.189999,PM10,3005
17.930000,33.389999,14.700000,12.430000,0.540000,52.279999,0.190000,2.940000,286.540009,65.050003,85871.828125,25.24,105.07,33.389999,PM10,3006
18.770000,32.029999,13.530000,10.350000,0.480000,53.419998,1.020000,3.210000,286.079987,70.660004,85871.367188,25.24,105.22,32.029999,PM10,3007
19.340000,30.990000,12.220000,9.090000,0.440000,53.830002,1.620000,3.950000,286.299988,72.070000,86672.796875,25.24,105.37,30.990000,PM10,3008
19.840000,30.410000,11.100000,8.090000,0.420000,54.560001,2.170000,4.620000,286.910004,70.419998,87248.296875,25.24,105.52,30.410000,PM10,3009
20.410000,29.610001,10.080000,6.680000,0.390000,56.139999,1.110000,3.100000,288.369995,69.160004,89709.031250,25.24,105.67,29.610001,PM10,3010
22.059999,29.920000,9.090000,5.540000,0.370000,56.919998,-1.070000,2.550000,289.010010,75.250000,92277.601562,25.24,105.82,31.514284,PM2.5,3011
23.639999,30.820000,9.190000,4.880000,0.360000,60.020000,-2.130000,2.400000,289.010010,78.989998,91852.523438,25.24,105.97,33.771427,PM2.5,3012
25.930000,32.790001,9.660000,4.580000,0.360000,61.840000,-1.560000,2.330000,288.109985,82.510002,89914.328125,25.24,106.12,37.042858,PM2.5,3013
28.090000,34.509998,8.890000,4.090000,0.350000,61.750000,-0.190000,2.070000,287.359985,86.269997,89027.648438,25.24,106.27,40.128571,PM2.5,3014
30.860001,37.369999,9.220000,4.360000,0.370000,60.419998,0.390000,0.210000,288.399994,83.750000,90880.140625,25.23,106.42,44.085716,PM2.5,3015
31.900000,38.490002,9.340000,4.730000,0.390000,59.110001,-0.160000,-1.550000,290.130005,79.389999,94244.343750,25.23,106.57,45.571426,PM2.5,3016
32.189999,38.410000,8.990000,4.670000,0.410000,57.709999,-0.900000,1.460000,290.989990,79.080002,95045.460938,25.23,106.72,45.985714,PM2.5,3017
33.549999,39.669998,8.760000,4.300000,0.400000,58.980000,-1.440000,3.810000,290.690002,83.599998,93899.367188,25.23,106.87,47.928570,PM2.5,3018
45.529999,56.290001,15.250000,8.350000,0.650000,37.259998,-1.480000,2.940000,288.220001,94.820000,92226.796875,25.21,107.76,63.162498,PM2.5,3024
47.619999,58.990002,15.150000,9.280000,0.710000,31.040001,-1.280000,2.290000,287.989990,97.190002,92670.320312,25.21,107.91,65.775002,PM2.5,3025
13.090000,24.670000,11.970000,15.670000,0.440000,53.660000,8.630000,3.140000,287.769989,42.619999,83020.750000,25.38,104.63,24.670000,PM10,3148
14.670000,28.650000,12.230000,15.850000,0.510000,49.919998,3.620000,2.100000,287.489990,51.389999,85012.703125,25.38,104.78,28.650000,PM10,3149
17.180000,33.740002,13.640000,15.710000,0.580000,48.930000,0.600000,2.760000,286.350006,60.189999,85355.953125,25.38,104.93,33.740002,PM10,3150
18.450001,34.189999,13.750000,13.100000,0.550000,50.709999,1.050000,3.810000,285.510010,66.040001,84676.492188,25.38,105.07,34.189999,PM10,3151
19.200001,33.169998,13.380000,11.150000,0.500000,51.410000,1.940000,3.940000,285.649994,69.599998,85430.812500,25.38,105.22,33.169998,PM10,3152
19.559999,32.130001,12.570000,10.060000,0.460000,51.880001,2.040000,3.960000,286.230011,70.169998,86567.843750,25.38,105.37,32.130001,PM10,3153
20.450001,32.259998,11.730000,9.170000,0.450000,52.020000,1.750000,3.760000,286.510010,70.900002,86991.546875,25.38,105.52,32.259998,PM10,3154
21.530001,31.809999,10.420000,7.430000,0.410000,53.520000,0.540000,2.280000,287.640015,72.360001,89767.312500,25.38,105.67,31.809999,PM10,3155
21.940001,29.910000,8.690000,5.310000,0.370000,56.840000,-1.270000,3.070000,289.059998,75.440002,92506.351562,25.37,105.82,31.342857,PM2.5,3156
23.740000,31.049999,8.830000,4.950000,0.360000,57.660000,-1.780000,4.690000,288.769989,77.940002,90896.007812,25.37,105.97,33.914284,PM2.5,3157
