PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
1.430000,2.760000,1.470000,4.420000,0.080000,41.540001,1.590000,1.450000,299.869995,86.919998,100094.593750,22.01,120.72,5.525000,NO2,953
1.970000,3.590000,1.280000,6.970000,0.090000,40.580002,2.150000,1.070000,298.779999,88.320000,98440.328125,22.14,120.74,8.712500,NO2,1059
2.460000,4.330000,1.410000,8.910000,0.100000,39.330002,2.980000,0.720000,297.730011,88.139999,96291.273438,22.28,120.76,11.137500,NO2,1177
2.010000,3.560000,1.900000,7.410000,0.090000,38.970001,0.090000,1.710000,300.179993,84.760002,100890.242188,22.45,120.5,9.262500,NO2,1297
3.590000,5.400000,2.380000,13.530000,0.110000,35.250000,1.220000,0.890000,297.720001,88.839996,96620.648438,22.43,120.64,16.912500,NO2,1298
4.200000,5.970000,2.310000,14.710000,0.120000,34.990002,3.100000,0.110000,296.500000,87.570000,93531.359375,22.41,120.79,18.387501,NO2,1299
5.920000,9.030000,8.330000,21.450001,0.120000,31.799999,-0.100000,2.320000,299.980011,86.089996,100654.171875,22.6,120.38,26.812500,NO2,1421
5.270000,7.790000,6.010000,19.709999,0.120000,31.940001,-0.140000,1.710000,300.140015,81.320000,100349.273438,22.58,120.52,24.637499,NO2,1422
6.270000,8.350000,4.030000,20.430000,0.140000,34.259998,1.130000,0.420000,297.089996,87.320000,94983.406250,22.56,120.66,25.537500,NO2,1423
6.860000,8.810000,3.370000,19.870001,0.150000,36.720001,2.890000,-0.380000,295.489990,87.389999,91255.273438,22.54,120.81,24.837502,NO2,1424
4.710000,6.480000,2.700000,15.670000,0.130000,41.770000,1.730000,0.770000,298.799988,79.709999,96085.156250,22.52,120.95,19.587500,NO2,1425
6.440000,9.670000,8.830000,22.520000,0.120000,30.650000,0.020000,2.630000,300.029999,86.889999,100652.132812,22.75,120.25,28.150002,NO2,1548
8.170000,11.900000,11.140000,26.459999,0.140000,29.280001,-0.200000,2.330000,300.390015,81.470001,100798.078125,22.73,120.4,33.074997,NO2,1549
6.490000,9.150000,6.930000,22.740000,0.140000,32.660000,-0.140000,1.740000,300.119995,77.940002,99679.929688,22.71,120.54,28.424999,NO2,1550
7.380000,9.400000,4.130000,21.780001,0.150000,37.049999,1.010000,0.290000,296.200012,86.580002,92985.703125,22.69,120.68,27.225000,NO2,1551
8.370000,10.270000,3.420000,20.940001,0.150000,39.500000,2.730000,-0.210000,293.769989,88.529999,87967.359375,22.67,120.83,26.175001,NO2,1552
6.920000,8.820000,2.450000,16.879999,0.140000,45.279999,1.160000,0.800000,296.829987,84.540001,92905.539062,22.65,120.97,21.099998,NO2,1553
7.540000,11.130000,9.070000,24.410000,0.130000,30.250000,0.030000,2.480000,299.869995,86.029999,100547.156250,22.88,120.27,30.512501,NO2,1676
8.360000,11.990000,10.030000,26.730000,0.150000,30.590000,-0.030000,2.230000,300.410004,79.410004,100519.296875,22.87,120.42,33.412498,NO2,1677
6.900000,9.390000,6.130000,23.110001,0.150000,35.410000,-0.060000,1.680000,299.769989,76.400002,98727.828125,22.85,120.56,28.887501,NO2,1678
8.240000,10.190000,4.070000,22.030001,0.160000,40.189999,0.880000,0.440000,295.390015,85.989998,91223.437500,22.83,120.71,27.537500,NO2,1679
9.680000,11.540000,3.620000,21.870001,0.160000,42.209999,2.520000,-0.080000,292.489990,89.449997,85539.203125,22.81,120.85,27.337502,NO2,1680
8.540000,10.370000,2.620000,18.910000,0.150000,45.330002,1.240000,1.320000,295.350006,86.879997,90283.460938,22.79,120.99,23.637501,NO2,1681
7.920000,9.920000,1.920000,9.050000,0.140000,60.799999,-0.570000,1.180000,299.549988,83.889999,98775.382812,22.77,121.14,11.314286,PM2.5,1682
5.750000,9.180000,6.090000,21.320000,0.130000,30.719999,0.040000,3.180000,300.089996,86.779999,100775.890625,23.04,120.15,26.650000,NO2,1808
7.840000,11.490000,8.700000,25.230000,0.140000,29.629999,-0.050000,2.830000,300.140015,82.919998,100536.070312,23.02,120.29,31.537498,NO2,1809
8.330000,11.730000,8.840000,26.469999,0.150000,32.119999,0.040000,2.320000,300.250000,78.000000,100031.921875,23.0,120.44,33.087498,NO2,1810
7.340000,9.680000,5.640000,22.910000,0.150000,38.130001,-0.080000,1.780000,299.079987,76.250000,97354.976562,22.98,120.58,28.637501,NO2,1811
8.890000,10.720000,3.930000,21.100000,0.160000,42.169998,0.630000,0.640000,294.700012,84.769997,89703.492188,22.96,120.73,26.375000,NO2,1812
10.360000,12.130000,3.550000,21.240000,0.160000,44.119999,2.550000,0.160000,291.359985,89.150002,83319.062500,22.94,120.87,26.549999,NO2,1813
9.850000,11.580000,2.750000,18.650000,0.160000,47.480000,1.350000,1.570000,293.839996,87.690002,87265.843750,22.92,121.02,23.312500,NO2,1814
10.070000,11.960000,1.900000,8.210000,0.140000,66.980003,-1.010000,0.750000,298.350006,86.430000,96808.203125,22.9,121.16,14.385714,PM2.5,1815
7.200000,11.000000,7.330000,24.000000,0.140000,28.400000,0.140000,3.050000,300.070007,85.910004,100780.093750,23.17,120.17,30.000000,NO2,1942
8.000000,11.640000,8.200000,25.690001,0.150000,29.650000,-0.020000,3.030000,300.250000,81.110001,100380.429688,23.15,120.32,32.112499,NO2,1943
8.330000,11.510000,7.890000,26.000000,0.160000,33.349998,0.090000,2.610000,299.750000,78.099998,98981.156250,23.13,120.46,32.500000,NO2,1944
7.680000,9.900000,5.570000,21.420000,0.150000,40.900002,-0.030000,2.120000,298.230011,76.940002,95686.507812,23.11,120.6,26.775000,NO2,1945
9.430000,11.120000,4.000000,18.530001,0.150000,44.220001,0.540000,1.250000,293.309998,85.910004,86962.679688,23.09,120.75,23.162500,NO2,1946
11.370000,13.010000,3.720000,18.750000,0.150000,46.689999,2.750000,1.240000,289.109985,91.160004,79160.320312,23.07,120.89,23.437500,NO2,1947
11.870000,13.570000,2.940000,18.280001,0.160000,51.450001,1.390000,1.750000,292.350006,88.379997,84170.906250,23.05,121.04,22.850000,NO2,1948
13.150000,15.160000,2.010000,9.620000,0.160000,71.209999,-1.310000,0.670000,297.510010,87.809998,95545.187500,23.03,121.18,18.785713,PM2.5,1949
7.590000,11.490000,7.350000,24.639999,0.150000,28.240000,0.400000,3.180000,300.040009,85.449997,100812.796875,23.3,120.19,30.799999,NO2,2080
8.200000,11.830000,7.850000,26.080000,0.160000,29.980000,0.200000,3.210000,300.260010,80.320000,100199.382812,23.28,120.34,32.599998,NO2,2081
8.280000,11.280000,7.290000,25.500000,0.160000,34.349998,0.140000,3.050000,299.269989,78.250000,97945.789062,23.26,120.48,31.875000,NO2,2082
7.790000,9.850000,5.280000,20.020000,0.150000,42.119999,-0.040000,2.460000,297.649994,76.489998,94356.148438,23.24,120.63,25.025002,NO2,2083
9.320000,10.880000,3.740000,17.040001,0.150000,44.490002,0.580000,1.540000,292.890015,84.720001,85969.773438,23.22,120.77,21.300001,NO2,2084
12.050000,13.610000,3.600000,17.680000,0.150000,46.139999,2.940000,1.430000,288.250000,92.290001,77799.773438,23.2,120.92,22.100000,NO2,2085
13.910000,15.530000,3.030000,18.570000,0.160000,52.990002,1.490000,1.450000,291.380005,88.599998,82354.882812,23.18,121.06,23.212500,NO2,2086
16.459999,18.420000,2.250000,12.670000,0.170000,67.260002,-0.940000,0.940000,296.600006,87.230003,93883.148438,23.16,121.2,23.514284,PM2.5,2087
14.860000,16.889999,2.080000,9.800000,0.170000,72.930000,-0.820000,-0.450000,299.410004,84.489998,98830.953125,23.14,121.35,21.228571,PM2.5,2088
7.520000,11.380000,6.880000,24.410000,0.150000,28.580000,0.790000,3.340000,300.089996,84.730003,100826.531250,23.44,120.21,30.512501,NO2,2222
8.280000,11.870000,7.470000,26.209999,0.160000,30.469999,0.710000,3.180000,300.679993,78.379997,100689.437500,23.42,120.36,32.762497,NO2,2223
8.110000,10.890000,6.730000,24.580000,0.160000,36.110001,0.290000,3.220000,299.519989,76.379997,97987.273438,23.4,120.5,30.725000,NO2,2224
8.290000,10.240000,5.150000,19.500000,0.150000,42.570000,-0.340000,3.040000,296.339996,78.790001,92051.226562,23.38,120.65,24.375000,NO2,2225
9.600000,11.150000,3.890000,17.020000,0.140000,42.790001,-0.280000,2.590000,291.549988,84.519997,83407.296875,23.36,120.79,21.275002,NO2,2226
11.700000,13.250000,3.890000,17.530001,0.150000,44.820000,2.730000,2.340000,287.119995,89.690002,75864.593750,23.34,120.94,21.912500,NO2,2227
14.290000,15.890000,3.340000,18.030001,0.160000,52.660000,2.560000,1.910000,289.700012,88.800003,79313.742188,23.32,121.08,22.537500,NO2,2228
