PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
18.580000,26.879999,4.260000,10.750000,0.370000,71.669998,-4.750000,0.250000,293.579987,95.470001,94275.226562,27.31,119.77,26.879999,PM10,6300
15.930000,21.270000,3.510000,4.180000,0.240000,82.239998,-7.520000,4.560000,294.720001,85.900002,92255.546875,27.54,119.03,22.757143,PM2.5,6469
18.700001,24.879999,3.660000,5.480000,0.260000,79.279999,-6.640000,4.110000,292.070007,96.980003,90126.726562,27.52,119.18,26.714287,PM2.5,6470
20.459999,28.219999,4.180000,8.110000,0.310000,72.870003,-4.960000,2.670000,291.279999,99.500000,90153.609375,27.5,119.33,29.228571,PM2.5,6471
20.350000,29.900000,5.470000,17.879999,0.470000,59.680000,-4.420000,-0.070000,293.179993,96.870003,94305.531250,27.44,119.79,29.900000,PM10,6474
21.410000,30.750000,6.200000,20.650000,0.500000,60.259998,-5.380000,0.290000,292.559998,99.120003,93445.843750,27.43,119.94,30.750000,PM10,6475
23.520000,33.910000,8.010000,27.420000,0.580000,51.759998,-3.960000,-1.600000,292.440002,99.959999,94058.437500,27.41,120.09,34.275002,NO2,6476
23.090000,33.299999,4.450000,19.490000,0.410000,65.019997,-1.040000,-3.510000,294.489990,98.769997,99181.000000,27.37,120.39,33.299999,PM10,6478
15.110000,20.299999,3.570000,4.150000,0.240000,81.480003,-6.390000,4.690000,296.829987,78.370003,94679.039062,27.69,118.9,21.585714,PM2.5,6649
16.320000,21.610001,3.600000,4.660000,0.250000,82.610001,-7.170000,4.400000,293.959991,88.419998,91404.257812,27.67,119.05,23.314285,PM2.5,6650
18.790001,25.020000,3.820000,6.250000,0.270000,79.529999,-5.660000,4.000000,292.070007,96.320000,89923.703125,27.65,119.2,26.842859,PM2.5,6651
20.410000,28.020000,4.320000,8.990000,0.320000,74.120003,-5.150000,3.940000,291.570007,98.230003,90269.046875,27.63,119.35,29.157143,PM2.5,6652
23.090000,33.889999,5.850000,21.320000,0.500000,54.540001,-3.410000,0.100000,291.429993,100.000000,92438.710938,27.6,119.66,33.889999,PM10,6654
21.639999,32.520000,6.090000,24.889999,0.550000,52.330002,-3.210000,-0.830000,292.920013,97.949997,95312.726562,27.58,119.81,32.520000,PM10,6655
22.309999,33.060001,6.350000,26.889999,0.590000,51.490002,-4.930000,-0.110000,292.720001,98.650002,94257.476562,27.56,119.96,33.612499,NO2,6656
24.190001,35.820000,7.160000,34.750000,0.690000,43.349998,-4.350000,-0.830000,291.989990,100.000000,93365.390625,27.54,120.11,43.437500,NO2,6657
25.170000,39.959999,8.460000,46.889999,0.840000,29.180000,-1.580000,-2.100000,292.989990,99.970001,96301.460938,27.52,120.26,58.612499,NO2,6658
22.170000,34.750000,5.750000,31.930000,0.600000,48.919998,-0.770000,-2.460000,294.359985,99.139999,99462.937500,27.5,120.41,39.912498,NO2,6659
19.139999,28.809999,3.320000,13.900000,0.310000,77.470001,-2.500000,-2.400000,295.350006,98.290001,100588.906250,27.48,120.56,28.809999,PM10,6660
15.270000,20.320000,3.610000,4.510000,0.250000,82.529999,-4.900000,4.480000,296.820007,77.510002,94230.992188,27.82,118.92,21.814287,PM2.5,6838
16.440001,21.660000,3.620000,5.010000,0.250000,83.010002,-6.730000,5.870000,294.000000,86.279999,90652.492188,27.81,119.07,23.485716,PM2.5,6839
19.420000,25.709999,3.890000,7.000000,0.280000,79.540001,-5.060000,4.380000,291.149994,98.150002,88785.343750,27.79,119.22,27.742857,PM2.5,6840
19.530001,27.230000,4.470000,10.410000,0.340000,73.739998,-4.060000,3.390000,292.260010,96.730003,91963.250000,27.77,119.37,27.900002,PM2.5,6841
19.879999,28.280001,4.860000,13.240000,0.390000,69.760002,-5.720000,3.610000,292.320007,96.709999,92761.257812,27.75,119.53,28.400000,PM2.5,6842
22.709999,32.540001,5.600000,20.629999,0.490000,59.180000,-5.380000,1.810000,291.029999,100.000000,91845.882812,27.73,119.68,32.540001,PM10,6843
23.209999,34.279999,6.390000,28.379999,0.580000,50.869999,-4.060000,-0.300000,291.980011,99.820000,94418.617188,27.71,119.83,35.474998,NO2,6844
23.490000,35.529999,7.080000,34.090000,0.670000,44.610001,-4.430000,-0.670000,292.649994,99.290001,95763.359375,27.69,119.98,42.612499,NO2,6845
24.209999,37.450001,7.850000,41.340000,0.770000,36.680000,-3.860000,-0.940000,292.600006,99.820000,95838.367188,27.68,120.13,51.674999,NO2,6846
23.930000,39.220001,8.680000,49.209999,0.870000,29.320000,-2.200000,-1.730000,293.619995,99.419998,98427.507812,27.66,120.28,61.512497,NO2,6847
20.990000,34.720001,6.930000,39.459999,0.680000,43.380001,-2.400000,-2.190000,294.820007,97.800003,100291.687500,27.64,120.43,49.324997,NO2,6848
19.520000,30.740000,4.460000,22.110001,0.400000,65.279999,-4.170000,-2.630000,295.290009,97.879997,100504.007812,27.62,120.59,30.740000,PM10,6849
16.230000,21.379999,3.620000,4.810000,0.260000,80.099998,-3.220000,2.220000,295.220001,84.510002,93216.781250,27.98,118.79,23.185713,PM2.5,7030
