PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
13.890000,17.440001,8.190000,6.310000,0.220000,61.099998,-3.740000,1.850000,276.269989,52.650002,79570.273438,35.42,106.08,19.842857,PM2.5,18968
15.260000,19.610001,9.360000,7.980000,0.210000,58.639999,-3.260000,0.940000,274.109985,64.739998,78032.351562,35.42,106.25,21.800001,PM2.5,18969
16.690001,21.980000,10.540000,9.550000,0.220000,57.990002,-1.700000,1.000000,275.649994,66.120003,81039.992188,35.42,106.42,23.842857,PM2.5,18970
13.180000,15.830000,7.870000,5.570000,0.230000,61.490002,-2.720000,2.930000,277.959991,48.820000,81691.046875,35.56,105.92,18.828571,PM2.5,19212
13.970000,17.110001,8.710000,6.510000,0.220000,59.860001,-3.380000,2.330000,275.579987,56.480000,78841.406250,35.56,106.09,19.957144,PM2.5,19213
15.290000,19.090000,9.510000,8.060000,0.210000,58.619999,-2.800000,2.040000,273.850006,67.459999,77941.273438,35.56,106.25,21.842857,PM2.5,19214
16.350000,20.770000,10.950000,9.450000,0.220000,58.599998,-1.110000,1.520000,275.910004,65.339996,81388.679688,35.56,106.42,23.357143,PM2.5,19215
13.680000,15.760000,7.710000,5.300000,0.250000,60.480000,-2.090000,3.080000,277.910004,50.660000,82154.039062,35.7,105.75,19.542858,PM2.5,19456
13.460000,15.750000,8.140000,5.700000,0.230000,60.259998,-2.380000,2.710000,277.459991,51.119999,81165.906250,35.7,105.92,19.228571,PM2.5,19457
14.400000,17.139999,9.350000,6.790000,0.220000,58.389999,-2.950000,2.170000,275.839996,58.400002,79453.031250,35.7,106.09,20.571428,PM2.5,19458
15.670000,18.980000,10.230000,8.180000,0.210000,57.310001,-2.720000,2.380000,275.089996,65.199997,79676.820312,35.69,106.25,22.385714,PM2.5,19459
16.900000,20.920000,11.570000,9.620000,0.220000,56.919998,-1.440000,2.100000,276.470001,64.459999,82171.851562,35.69,106.42,24.142857,PM2.5,19460
14.930000,16.690001,6.630000,4.520000,0.410000,60.820000,-3.660000,4.030000,277.290009,52.220001,81449.343750,35.83,105.42,21.328571,PM2.5,19697
14.250000,16.070000,7.360000,5.090000,0.420000,60.419998,-2.810000,3.530000,277.239990,51.840000,81470.281250,35.83,105.59,20.357143,PM2.5,19698
13.500000,15.340000,7.670000,5.330000,0.430000,60.220001,-2.150000,3.010000,277.559998,50.790001,81612.023438,35.83,105.75,19.285715,PM2.5,19699
13.590000,15.620000,8.200000,5.850000,0.400000,59.599998,-2.360000,2.500000,276.950012,52.820000,80616.468750,35.83,105.92,19.414286,PM2.5,19700
14.650000,17.080000,9.460000,6.890000,0.300000,57.799999,-2.830000,2.090000,275.619995,59.709999,79543.062500,35.83,106.09,20.928572,PM2.5,19701
16.000000,19.059999,10.730000,8.390000,0.210000,56.950001,-2.440000,2.440000,275.859985,63.549999,80914.773438,35.83,106.26,22.857143,PM2.5,19702
17.250000,20.980000,12.110000,9.690000,0.210000,56.299999,-1.600000,2.560000,277.179993,62.700001,83086.921875,35.83,106.42,24.642857,PM2.5,19703
19.129999,23.879999,13.870000,11.570000,0.220000,54.090000,-1.320000,2.050000,278.149994,62.810001,84376.640625,35.83,106.59,27.328569,PM2.5,19704
19.770000,24.780001,14.030000,12.800000,0.220000,52.720001,-1.380000,1.410000,279.140015,63.560001,85456.898438,35.82,106.76,28.242857,PM2.5,19705
14.760000,16.459999,6.670000,4.480000,0.450000,61.110001,-3.820000,4.100000,277.049988,50.840000,81019.679688,35.97,105.42,21.085714,PM2.5,19940
13.990000,15.710000,7.480000,5.160000,0.540000,60.310001,-2.970000,3.470000,276.630005,51.560001,80543.687500,35.97,105.59,19.985714,PM2.5,19941
13.410000,15.120000,7.760000,5.500000,0.590000,59.770000,-2.080000,2.990000,276.579987,52.430000,80379.851562,35.97,105.76,19.157143,PM2.5,19942
13.850000,15.740000,8.460000,6.250000,0.610000,58.680000,-2.090000,2.770000,276.269989,55.130001,79943.210938,35.97,105.92,19.785715,PM2.5,19943
15.130000,17.330000,9.950000,7.400000,0.430000,56.709999,-2.560000,2.810000,275.760010,60.450001,80034.796875,35.97,106.09,21.614286,PM2.5,19944
16.440001,19.190001,11.330000,8.620000,0.210000,56.529999,-2.220000,3.100000,276.600006,61.790001,82034.000000,35.97,106.26,23.485716,PM2.5,19945
