PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
56.750000,96.349998,24.370001,9.070000,1.060000,47.250000,-5.500000,10.470000,268.559998,72.510002,78127.882812,35.42,106.08,77.187500,PM2.5,18968
56.209999,99.220001,25.870001,10.380000,1.170000,46.669998,-4.130000,8.800000,266.100006,76.190002,76591.546875,35.42,106.25,76.512497,PM2.5,18969
58.799999,110.629997,28.330000,13.360000,1.370000,43.060001,-3.690000,6.240000,265.570007,71.459999,79669.546875,35.42,106.42,80.315002,PM10,18970
57.180000,90.139999,24.230000,8.930000,0.920000,46.189999,-4.290000,11.460000,270.579987,66.739998,80226.843750,35.56,105.92,77.724998,PM2.5,19212
55.880001,91.160004,24.160000,8.920000,0.970000,46.520000,-4.720000,12.200000,268.070007,73.779999,77352.632812,35.56,106.09,76.099998,PM2.5,19213
55.990002,95.279999,25.709999,10.740000,1.100000,44.419998,-4.180000,9.750000,265.589996,75.779999,76475.546875,35.56,106.25,76.237503,PM2.5,19214
58.240002,104.370003,28.980000,13.970000,1.300000,40.590000,-3.720000,6.420000,265.309998,70.709999,80025.046875,35.56,106.42,79.050003,PM2.5,19215
57.450001,85.339996,24.090000,9.310000,0.840000,43.959999,-2.670000,10.230000,270.260010,70.790001,80690.742188,35.7,105.75,78.062500,PM2.5,19456
56.470001,84.809998,24.219999,9.000000,0.850000,45.330002,-2.930000,10.750000,270.209991,67.750000,79698.382812,35.7,105.92,76.837502,PM2.5,19457
55.000000,85.529999,24.510000,9.270000,0.890000,44.980000,-4.000000,11.070000,268.500000,70.099998,77966.312500,35.7,106.09,75.000000,PM2.5,19458
55.910000,91.110001,26.090000,11.830000,1.020000,41.560001,-5.210000,8.710000,266.160004,71.639999,78229.882812,35.69,106.25,76.137497,PM2.5,19459
58.130001,100.510002,28.420000,15.120000,1.190000,37.590000,-5.100000,6.930000,265.450012,69.519997,80817.593750,35.69,106.42,78.912498,PM2.5,19460
54.110001,74.389999,22.200001,8.690000,0.740000,42.980000,-5.730000,10.100000,269.519989,71.570000,79935.968750,35.83,105.42,73.887497,PM2.5,19697
55.950001,76.959999,23.280001,9.320000,0.770000,42.630001,-4.120000,9.640000,269.450012,73.080002,79984.203125,35.83,105.59,76.187500,PM2.5,19698
56.490002,76.639999,23.980000,9.480000,0.770000,42.930000,-2.850000,9.480000,269.880005,71.650002,80146.156250,35.83,105.75,76.862503,PM2.5,19699
55.990002,76.720001,24.150000,9.300000,0.780000,43.950001,-2.910000,9.820000,269.399994,69.809998,79151.398438,35.83,105.92,76.237503,PM2.5,19700
54.439999,79.320000,24.559999,10.400000,0.820000,42.070000,-4.430000,8.980000,267.820007,69.089996,78080.406250,35.83,106.09,74.299995,PM2.5,19701
55.939999,89.040001,26.340000,13.270000,0.970000,38.930000,-5.810000,7.420000,265.920013,70.500000,79505.000000,35.83,106.26,76.174995,PM2.5,19702
57.540001,97.059998,28.030001,16.270000,1.110000,35.490002,-5.770000,7.210000,266.019989,68.019997,81752.539062,35.83,106.42,78.175003,PM2.5,19703
