PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
5.630000,11.540000,1.620000,3.680000,0.240000,46.650002,6.690000,5.920000,301.850006,68.250000,100446.578125,20.3,110.04,11.540000,PM10,155
6.840000,14.190000,2.920000,6.460000,0.310000,41.060001,6.500000,5.270000,301.920013,66.949997,100208.382812,20.3,110.18,14.190000,PM10,156
8.430000,17.270000,5.030000,10.340000,0.350000,38.889999,6.540000,5.210000,302.170013,65.410004,100229.593750,20.29,110.32,17.270000,PM10,157
6.260000,13.220000,1.660000,3.880000,0.320000,44.259998,6.680000,6.450000,301.239990,71.449997,100008.890625,20.43,110.05,13.220000,PM10,158
7.140000,14.990000,2.530000,5.900000,0.390000,39.529999,6.720000,5.880000,301.299988,68.870003,99483.328125,20.43,110.19,14.990000,PM10,159
7.800000,16.209999,3.800000,8.100000,0.420000,37.980000,6.790000,5.660000,301.760010,66.410004,99652.859375,20.42,110.33,16.209999,PM10,160
8.020000,15.850000,4.270000,8.900000,0.360000,40.500000,6.380000,5.710000,302.350006,65.010002,100318.632812,20.41,110.47,15.850000,PM10,161
5.620000,12.090000,1.350000,2.570000,0.300000,48.650002,6.630000,7.840000,300.880005,77.519997,100026.179688,20.57,109.91,12.090000,PM10,162
6.530000,13.690000,1.670000,3.820000,0.400000,43.150002,6.740000,7.150000,300.829987,73.769997,99467.953125,20.57,110.05,13.690000,PM10,163
7.000000,14.400000,2.210000,4.970000,0.420000,40.880001,7.050000,6.770000,300.980011,70.820000,99177.828125,20.56,110.2,14.400000,PM10,164
7.290000,14.800000,3.030000,6.250000,0.420000,40.090000,6.980000,6.370000,301.730011,66.599998,99700.656250,20.55,110.34,14.800000,PM10,165
