PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
8.630000,14.050000,4.510000,5.990000,0.240000,27.700001,-5.450000,-4.990000,296.399994,87.430000,93673.937500,27.31,119.77,14.050000,PM10,6300
8.460000,10.970000,3.520000,4.330000,0.190000,33.759998,-7.970000,-1.860000,296.630005,77.870003,91759.500000,27.54,119.03,12.085714,PM2.5,6469
9.880000,12.560000,3.660000,4.510000,0.200000,32.180000,-7.670000,-2.090000,294.350006,88.360001,89636.960938,27.52,119.18,14.114285,PM2.5,6470
11.550000,14.770000,4.040000,5.410000,0.220000,29.650000,-6.220000,-2.450000,293.950012,91.519997,89653.656250,27.5,119.33,16.500000,PM2.5,6471
10.500000,16.230000,4.950000,7.100000,0.260000,26.799999,-4.880000,-4.610000,296.079987,89.949997,93724.750000,27.44,119.79,16.230000,PM10,6474
10.430000,16.260000,5.460000,7.330000,0.260000,27.750000,-5.410000,-3.860000,295.549988,91.989998,92869.296875,27.43,119.94,16.260000,PM10,6475
12.010000,18.530001,6.760000,9.220000,0.290000,26.799999,-4.780000,-4.830000,295.450012,95.339996,93461.328125,27.41,120.09,18.530001,PM10,6476
9.480000,18.690001,5.690000,9.100000,0.220000,29.799999,-3.170000,-6.430000,298.049988,94.059998,98495.203125,27.37,120.39,18.690001,PM10,6478
10.140000,12.980000,4.500000,5.320000,0.210000,36.570000,-5.770000,-2.630000,298.640015,71.320000,94201.726562,27.69,118.9,14.485715,PM2.5,6649
9.660000,12.110000,3.780000,4.490000,0.190000,36.150002,-8.060000,-2.180000,295.890015,80.070000,90924.210938,27.67,119.05,13.800000,PM2.5,6650
11.440000,14.040000,3.860000,4.700000,0.200000,34.099998,-7.110000,-2.890000,293.829987,91.510002,89452.828125,27.65,119.2,16.342857,PM2.5,6651
13.660000,16.990000,4.420000,6.190000,0.240000,30.450001,-5.670000,-2.420000,293.869995,92.739998,89800.656250,27.63,119.35,19.514286,PM2.5,6652
12.680000,17.219999,4.990000,7.210000,0.260000,28.690001,-4.580000,-3.040000,294.799988,93.199997,91909.203125,27.6,119.66,18.114286,PM2.5,6654
11.310000,16.770000,5.350000,7.890000,0.270000,28.129999,-4.220000,-3.680000,296.589996,88.730003,94722.851562,27.58,119.81,16.770000,PM10,6655
12.330000,18.500000,5.850000,8.720000,0.290000,27.530001,-5.240000,-3.640000,295.850006,92.059998,93680.289062,27.56,119.96,18.500000,PM10,6656
15.100000,22.320000,6.980000,10.330000,0.340000,25.750000,-4.990000,-4.050000,294.730011,98.540001,92797.453125,27.54,120.11,22.320000,PM10,6657
14.810000,23.730000,7.570000,11.450000,0.360000,24.080000,-3.300000,-4.620000,296.290009,96.889999,95685.000000,27.52,120.26,23.730000,PM10,6658
11.120000,21.350000,6.690000,10.140000,0.300000,25.430000,-2.770000,-5.250000,298.260010,92.660004,98784.203125,27.5,120.41,21.350000,PM10,6659
6.320000,15.210000,4.770000,6.960000,0.180000,31.840000,-4.070000,-6.100000,299.160004,91.930000,99880.937500,27.48,120.56,15.210000,PM10,6660
12.820000,16.200001,5.820000,6.100000,0.250000,41.139999,-5.370000,-4.100000,297.760010,77.190002,93791.210938,27.82,118.92,18.314285,PM2.5,6838
12.750000,15.890000,4.860000,5.460000,0.230000,38.540001,-7.630000,-1.830000,295.339996,82.470001,90219.562500,27.81,119.07,18.214285,PM2.5,6839
15.230000,18.309999,4.520000,5.640000,0.230000,35.180000,-6.810000,-1.410000,292.809998,95.739998,88346.687500,27.79,119.22,21.757143,PM2.5,6840
14.740000,18.879999,4.820000,6.550000,0.240000,32.810001,-4.210000,-1.840000,294.600006,93.139999,91490.492188,27.77,119.37,21.057142,PM2.5,6841
12.980000,17.840000,5.010000,6.760000,0.250000,32.070000,-4.630000,-1.220000,295.480011,89.269997,92267.593750,27.75,119.53,18.542856,PM2.5,6842
13.260000,18.450001,5.230000,7.430000,0.260000,30.709999,-5.050000,-1.690000,294.649994,92.919998,91343.406250,27.73,119.68,18.942858,PM2.5,6843
12.200000,17.940001,5.580000,8.160000,0.280000,29.450001,-4.670000,-2.680000,296.040009,90.279999,93853.609375,27.71,119.83,17.940001,PM10,6844
12.250000,18.820000,6.150000,9.090000,0.300000,28.280001,-5.060000,-2.950000,296.709991,89.820000,95166.609375,27.69,119.98,18.820000,PM10,6845
13.980000,21.959999,7.110000,10.440000,0.350000,26.120001,-4.780000,-3.080000,296.320007,93.779999,95241.093750,27.68,120.13,21.959999,PM10,6846
14.420000,24.860001,8.000000,12.150000,0.390000,22.780001,-3.640000,-3.810000,297.790009,90.720001,97777.101562,27.66,120.28,24.860001,PM10,6847
11.830000,23.070000,7.740000,11.650000,0.350000,23.480000,-3.680000,-4.910000,299.089996,87.930000,99596.398438,27.64,120.43,23.070000,PM10,6848
8.170000,18.410000,6.090000,8.720000,0.240000,28.059999,-4.870000,-5.930000,299.220001,90.540001,99801.148438,27.62,120.59,18.410000,PM10,6849
14.800000,18.219999,7.180000,6.340000,0.270000,49.660000,-6.730000,-4.430000,296.429993,84.309998,92785.710938,27.98,118.79,21.142857,PM2.5,7030
15.820000,20.049999,7.010000,7.080000,0.290000,45.880001,-5.050000,-4.770000,296.899994,85.639999,94188.617188,27.96,118.94,22.600000,PM2.5,7031
15.910000,21.049999,6.310000,6.890000,0.290000,42.439999,-6.020000,-2.850000,296.649994,83.300003,93100.929688,27.94,119.09,22.728571,PM2.5,7032
16.610001,21.120001,5.470000,6.530000,0.260000,39.740002,-6.440000,-0.110000,293.839996,93.519997,89588.843750,27.92,119.24,23.728573,PM2.5,7033
16.930000,22.360001,5.260000,7.300000,0.270000,34.880001,-4.720000,-1.030000,294.390015,93.470001,91058.671875,27.9,119.39,24.185715,PM2.5,7034
14.310000,19.760000,5.330000,7.210000,0.260000,34.529999,-4.430000,-1.530000,295.690002,89.180000,92704.101562,27.89,119.55,20.442858,PM2.5,7035
14.460000,20.209999,5.480000,7.860000,0.280000,32.610001,-5.120000,-1.470000,294.609985,92.769997,91246.617188,27.87,119.7,20.657143,PM2.5,7036
