PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
50.369999,96.139999,24.120001,18.680000,0.890000,82.120003,3.250000,4.320000,294.760010,32.720001,100238.460938,34.59,115.51,73.070000,PM10,18271
50.549999,100.230003,24.830000,19.070000,0.900000,87.449997,3.090000,4.330000,294.839996,33.110001,100342.429688,34.58,115.67,75.115005,PM10,18272
51.020000,102.199997,24.219999,18.770000,0.890000,91.959999,2.910000,4.420000,294.850006,33.549999,100366.453125,34.57,115.84,76.099998,PM10,18273
49.950001,96.410004,25.010000,18.700001,0.900000,83.919998,3.210000,4.470000,294.769989,32.849998,100226.632812,34.73,115.52,73.205002,PM10,18524
49.709999,98.849998,24.639999,18.309999,0.890000,89.110001,3.170000,4.400000,294.859985,32.599998,100329.046875,34.71,115.69,74.425003,PM10,18525
50.020000,100.720001,24.190001,18.139999,0.880000,93.099998,3.000000,4.530000,294.850006,33.040001,100341.257812,34.7,115.85,75.360001,PM10,18526
50.349998,101.879997,23.500000,17.450001,0.860000,96.930000,2.930000,4.740000,294.809998,33.310001,100303.703125,34.69,116.02,75.940002,PM10,18527
50.689999,102.800003,22.590000,17.030001,0.860000,100.169998,2.930000,4.810000,294.799988,33.119999,100324.148438,34.67,116.18,76.400002,PM10,18528
50.330002,104.739998,22.160000,17.170000,0.870000,102.320000,2.860000,4.740000,294.730011,33.009998,100367.328125,34.66,116.35,77.369995,PM10,18529
55.169998,129.770004,43.480000,35.150002,1.230000,99.239998,2.870000,4.410000,294.170013,34.220001,100684.343750,34.58,117.17,89.885002,PM10,18534
56.169998,127.209999,43.090000,35.570000,1.110000,90.680000,2.870000,3.950000,294.790009,30.920000,100322.093750,34.55,117.5,88.604996,PM10,18536
56.950001,126.070000,36.939999,34.779999,1.050000,88.199997,2.940000,3.990000,294.700012,31.459999,100464.320312,34.54,117.66,88.035004,PM10,18537
57.139999,118.949997,24.959999,31.330000,0.900000,82.400002,2.840000,3.740000,294.309998,31.730000,100456.226562,34.49,118.15,84.474998,PM10,18540
56.650002,118.139999,26.219999,32.430000,0.900000,80.570000,2.860000,3.680000,294.209991,32.099998,100373.203125,34.47,118.32,84.070000,PM10,18541
49.650002,95.639999,25.559999,20.219999,0.970000,79.949997,3.080000,4.670000,295.049988,31.889999,100147.226562,34.88,115.38,72.820000,PM10,18775
48.939999,97.400002,25.480000,19.270000,0.930000,85.029999,3.120000,4.680000,294.980011,32.040001,100235.718750,34.86,115.54,73.699997,PM10,18776
48.630001,99.220001,25.520000,18.950001,0.920000,89.589996,3.200000,4.570000,294.959991,32.060001,100304.296875,34.85,115.71,74.610001,PM10,18777
48.820000,100.250000,25.260000,18.660000,0.890000,93.290001,3.180000,4.580000,294.950012,32.250000,100336.117188,34.84,115.87,75.125000,PM10,18778
49.110001,101.239998,24.770000,18.080000,0.870000,96.879997,3.110000,4.790000,294.989990,32.389999,100339.960938,34.82,116.04,75.619995,PM10,18779
49.500000,101.559998,23.350000,17.280001,0.860000,100.190002,3.050000,4.950000,295.000000,32.430000,100379.398438,34.81,116.2,75.779999,PM10,18780
49.330002,102.529999,22.049999,16.809999,0.850000,102.760002,2.930000,4.930000,294.940002,32.450001,100437.406250,34.79,116.36,76.264999,PM10,18781
53.160000,121.349998,37.459999,30.840000,1.100000,100.639999,2.370000,4.350000,294.380005,33.790001,100644.546875,34.72,117.19,85.675003,PM10,18786
55.279999,127.209999,44.389999,34.189999,1.130000,96.680000,2.520000,3.820000,294.359985,32.419998,100391.070312,34.7,117.35,88.604996,PM10,18787
57.189999,131.270004,45.540001,35.939999,1.130000,93.269997,2.890000,3.440000,294.489990,31.299999,100216.179688,34.69,117.52,90.635002,PM10,18788
58.470001,132.399994,41.799999,36.380001,1.090000,89.970001,3.010000,3.400000,294.500000,31.600000,100397.570312,34.67,117.68,91.199997,PM10,18789
59.650002,128.279999,30.889999,35.639999,0.990000,81.150002,2.980000,3.940000,294.149994,32.340000,100404.000000,34.62,118.17,89.139999,PM10,18792
