PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
59.590000,136.589996,37.779999,44.540001,1.060000,67.699997,3.650000,5.680000,296.730011,19.809999,101045.148438,36.16,114.69,93.294998,PM10,20977
61.279999,136.139999,34.590000,40.830002,1.060000,72.309998,4.010000,5.850000,296.440002,20.830000,101133.640625,36.15,114.85,93.070000,PM10,20978
64.150002,138.570007,32.950001,37.619999,1.090000,76.169998,4.260000,5.770000,296.100006,21.490000,101213.796875,36.13,115.02,94.285004,PM10,20979
68.930000,142.029999,30.520000,32.080002,1.160000,82.839996,4.570000,5.450000,295.380005,23.780001,101303.070312,36.11,115.36,96.014999,PM10,20981
35.980000,90.110001,36.119999,38.950001,0.940000,63.669998,5.530000,1.230000,296.359985,18.000000,97990.640625,36.34,114.03,70.055000,PM10,21220
46.810001,117.629997,43.560001,48.259998,1.060000,59.369999,3.190000,2.940000,296.730011,18.500000,99672.906250,36.33,114.2,83.815002,PM10,21221
60.689999,149.190002,51.380001,54.139999,1.170000,55.410000,2.560000,4.050000,296.920013,18.530001,100734.539062,36.32,114.37,99.595001,PM10,21222
62.049999,147.889999,46.450001,50.750000,1.130000,58.529999,2.930000,4.710000,296.760010,18.799999,100992.296875,36.31,114.53,98.945000,PM10,21223
61.230000,141.800003,40.090000,45.759998,1.090000,63.730000,3.410000,5.260000,296.549988,19.780001,101011.406250,36.29,114.7,95.900002,PM10,21224
62.150002,140.479996,36.110001,41.810001,1.090000,68.750000,3.870000,5.500000,296.450012,20.549999,101088.453125,36.28,114.87,95.239998,PM10,21225
64.180000,141.190002,33.599998,38.430000,1.090000,73.019997,4.180000,5.420000,296.230011,21.260000,101150.523438,36.27,115.04,95.595001,PM10,21226
66.070000,141.389999,31.799999,35.209999,1.110000,77.199997,4.330000,5.450000,295.929993,21.860001,101175.226562,36.26,115.2,95.695000,PM10,21227
68.059998,141.940002,30.170000,32.509998,1.130000,80.769997,4.340000,5.410000,295.519989,23.350000,101214.726562,36.24,115.37,95.970001,PM10,21228
31.309999,74.589996,32.650002,30.680000,0.930000,64.889999,6.910000,2.220000,293.529999,20.959999,94763.617188,36.5,113.71,62.294998,PM10,21465
32.610001,77.949997,31.910000,32.349998,0.910000,64.820000,7.210000,1.120000,294.309998,20.459999,95800.156250,36.49,113.88,63.974998,PM10,21466
37.830002,95.440002,36.980000,40.619999,1.000000,62.389999,7.010000,0.940000,295.339996,19.760000,97172.921875,36.48,114.04,72.720001,PM10,21467
44.240002,113.949997,42.209999,48.009998,1.100000,58.959999,5.690000,2.460000,296.559998,19.080000,99155.226562,36.47,114.21,81.974998,PM10,21468
54.700001,139.169998,48.220001,53.320000,1.200000,55.250000,4.020000,4.120000,296.970001,19.150000,100599.093750,36.45,114.38,94.584999,PM10,21469
60.139999,146.440002,46.639999,51.090000,1.190000,56.360001,3.300000,4.860000,296.790009,19.379999,101035.937500,36.44,114.55,98.220001,PM10,21470
61.820000,145.820007,42.150002,47.029999,1.160000,60.450001,3.420000,5.180000,296.500000,19.830000,101032.070312,36.43,114.72,97.910004,PM10,21471
63.320000,146.160004,38.389999,43.270000,1.140000,65.190002,3.770000,5.330000,296.440002,20.270000,101091.351562,36.42,114.88,98.080002,PM10,21472
64.449997,144.610001,35.020000,39.619999,1.130000,69.879997,4.170000,5.310000,296.329987,20.870001,101140.429688,36.4,115.05,97.305000,PM10,21473
65.209999,142.089996,32.610001,36.240002,1.110000,74.400002,4.480000,5.160000,296.239990,20.770000,101155.421875,36.39,115.22,96.044998,PM10,21474
32.779999,79.290001,33.730000,32.330002,1.020000,63.020000,5.530000,0.740000,292.149994,22.670000,92945.710938,36.65,113.55,64.645004,PM10,21710
33.549999,81.809998,32.980000,33.439999,1.000000,63.080002,5.530000,0.860000,293.079987,21.790001,94138.632812,36.64,113.72,65.904999,PM10,21711
35.139999,86.110001,32.709999,35.259998,0.990000,63.209999,6.060000,0.850000,294.140015,21.150000,95545.109375,36.62,113.89,68.055000,PM10,21712
41.630001,108.430000,38.759998,44.189999,1.130000,60.700001,6.760000,1.080000,295.480011,20.110001,97267.023438,36.61,114.06,79.214996,PM10,21713
47.759998,125.839996,44.369999,50.430000,1.230000,58.060001,6.620000,1.820000,296.570007,19.379999,98787.000000,36.6,114.23,87.919998,PM10,21714
56.410000,147.809998,50.369999,55.270000,1.340000,54.099998,5.180000,3.730000,297.209991,19.280001,100195.757812,36.59,114.4,98.904999,PM10,21715
61.299999,153.259995,48.990002,52.779999,1.330000,54.279999,3.780000,5.360000,297.079987,19.809999,101021.312500,36.58,114.56,101.629997,PM10,21716
62.389999,149.919998,44.000000,48.299999,1.250000,57.980000,3.490000,5.530000,296.750000,19.980000,101137.140625,36.56,114.73,99.959999,PM10,21717
63.200001,148.080002,39.720001,44.439999,1.190000,62.590000,3.730000,5.290000,296.589996,20.129999,101172.406250,36.55,114.9,99.040001,PM10,21718
64.290001,146.460007,36.270000,40.849998,1.150000,67.320000,4.010000,5.150000,296.459991,20.520000,101216.242188,36.54,115.07,98.230003,PM10,21719
