PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
26.170000,29.510000,11.180000,3.180000,0.240000,91.900002,-2.070000,-0.870000,295.809998,63.320000,89162.062500,24.7,104.63,37.385715,PM2.5,2423
28.360001,32.160000,13.920000,3.910000,0.250000,88.849998,-2.190000,-1.790000,295.399994,64.309998,88737.070312,24.7,104.78,40.514286,PM2.5,2424
26.580000,29.600000,8.540000,2.410000,0.220000,84.860001,-1.720000,-3.420000,297.010010,65.190002,92502.968750,24.7,105.96,37.971428,PM2.5,2432
28.799999,32.470001,12.780000,3.830000,0.250000,92.260002,-2.410000,-0.130000,293.140015,69.779999,84832.679688,24.84,104.63,41.142857,PM2.5,2568
30.920000,35.150002,16.760000,4.720000,0.270000,90.080002,-2.430000,-1.340000,293.399994,68.870003,85324.523438,24.84,104.78,44.171429,PM2.5,2569
32.869999,37.630001,21.270000,6.100000,0.290000,88.650002,-1.210000,-2.060000,295.209991,64.849998,88450.570312,24.84,104.93,46.957142,PM2.5,2570
27.170000,30.299999,10.460000,3.250000,0.240000,88.750000,-1.850000,-0.670000,296.839996,62.869999,91251.656250,24.84,105.52,38.814285,PM2.5,2574
26.420000,29.389999,9.970000,2.820000,0.230000,87.839996,-2.570000,-2.760000,296.890015,62.610001,90984.007812,24.84,105.67,37.742859,PM2.5,2575
27.070000,30.000000,10.110000,2.820000,0.230000,87.540001,-2.140000,-3.380000,296.510010,64.860001,91012.656250,24.84,105.82,38.671429,PM2.5,2576
27.670000,30.620001,9.310000,2.660000,0.230000,85.760002,-1.350000,-2.990000,296.609985,65.800003,91778.328125,24.83,105.97,39.528572,PM2.5,2577
28.010000,30.990000,8.600000,2.480000,0.230000,84.209999,-1.380000,-2.160000,296.920013,65.919998,92763.273438,24.83,106.11,40.014286,PM2.5,2578
35.610001,40.750000,26.590000,7.200000,0.300000,90.339996,-2.040000,-0.700000,291.549988,73.680000,82930.382812,24.97,104.78,50.762501,PM2.5,2714
37.230000,43.509998,28.900000,8.390000,0.330000,88.559998,-0.510000,-1.370000,293.899994,68.139999,86579.687500,24.97,104.93,52.787498,PM2.5,2715
33.060001,38.090000,18.780001,5.950000,0.300000,89.080002,-0.220000,-1.820000,295.730011,63.439999,89414.062500,24.97,105.07,47.228573,PM2.5,2716
28.889999,32.700001,12.540000,4.350000,0.260000,89.309998,-2.440000,-0.700000,296.820007,60.750000,90326.601562,24.97,105.37,41.271427,PM2.5,2718
28.230000,31.770000,11.340000,3.560000,0.240000,90.489998,-3.270000,-1.980000,295.489990,63.889999,87990.203125,24.97,105.52,40.328571,PM2.5,2719
28.330000,31.809999,10.900000,3.190000,0.240000,90.529999,-2.520000,-2.960000,294.989990,66.800003,88236.390625,24.97,105.67,40.471428,PM2.5,2720
28.930000,32.590000,10.630000,3.320000,0.240000,87.699997,-1.040000,-2.830000,295.970001,65.889999,90559.226562,24.97,105.82,41.328571,PM2.5,2721
29.100000,32.810001,9.890000,3.120000,0.240000,87.349998,-0.500000,-2.010000,296.829987,64.849998,92216.390625,24.97,105.97,41.571430,PM2.5,2722
29.370001,33.230000,9.370000,2.940000,0.240000,85.120003,-1.030000,-1.030000,297.510010,64.190002,93598.468750,24.97,106.12,41.957146,PM2.5,2723
40.070000,46.400002,41.410000,10.940000,0.350000,89.519997,-1.150000,0.000000,292.269989,70.989998,83977.750000,25.11,104.78,56.337502,PM2.5,2859
40.630001,48.020000,36.480000,10.970000,0.360000,87.510002,-0.060000,-0.750000,293.549988,68.779999,86536.000000,25.11,104.93,57.037502,PM2.5,2860
34.810001,40.570000,19.709999,6.400000,0.310000,89.199997,-0.520000,-1.130000,294.260010,66.360001,87243.023438,25.11,105.07,49.728573,PM2.5,2861
31.590000,36.459999,14.500000,5.120000,0.280000,89.449997,-1.800000,-1.640000,295.160004,63.169998,87879.117188,25.11,105.22,45.128571,PM2.5,2862
31.190001,35.730000,12.760000,4.640000,0.270000,89.459999,-2.980000,-2.360000,294.899994,64.190002,87572.398438,25.11,105.37,44.557144,PM2.5,2863
31.379999,35.830002,11.890000,4.200000,0.260000,90.379997,-2.940000,-2.160000,293.750000,68.019997,86182.296875,25.11,105.52,44.828571,PM2.5,2864
31.070000,35.549999,11.800000,4.030000,0.260000,91.580002,-1.400000,-1.880000,294.559998,67.690002,87950.671875,25.11,105.67,44.385715,PM2.5,2865
30.480000,34.980000,11.030000,3.910000,0.250000,89.879997,-0.030000,-2.040000,296.540009,63.529999,91321.671875,25.1,105.82,43.542858,PM2.5,2866
30.420000,34.930000,9.760000,3.520000,0.250000,87.059998,-0.360000,-1.500000,297.559998,62.590000,92954.406250,25.1,105.97,43.457142,PM2.5,2867
30.730000,35.410000,9.490000,3.350000,0.250000,85.300003,-1.910000,-0.820000,297.940002,62.060001,92837.117188,25.1,106.12,43.899998,PM2.5,2868
30.799999,35.580002,9.120000,3.090000,0.250000,83.800003,-3.150000,-2.150000,297.519989,62.910000,92102.867188,25.1,106.27,44.000000,PM2.5,2869
31.830000,36.849998,9.570000,3.300000,0.250000,83.480003,-2.640000,-2.780000,297.359985,64.320000,92736.242188,25.1,106.42,45.471428,PM2.5,2870
32.669998,37.910000,10.230000,3.690000,0.260000,83.190002,-1.290000,-1.910000,297.859985,63.950001,94200.562500,25.1,106.56,46.671425,PM2.5,2871
39.459999,46.599998,30.700001,10.350000,0.340000,88.080002,-0.310000,-0.990000,293.679993,66.790001,86632.843750,25.24,104.93,55.574997,PM2.5,3005
35.860001,42.080002,19.020000,6.820000,0.310000,90.139999,-1.570000,-1.200000,293.529999,65.790001,85708.929688,25.24,105.07,51.075001,PM2.5,3006
34.369999,40.080002,15.340000,5.900000,0.290000,90.480003,-2.160000,-1.880000,293.480011,66.839996,85707.960938,25.24,105.22,49.099998,PM2.5,3007
34.380001,40.169998,13.750000,5.550000,0.290000,90.480003,-2.060000,-2.010000,293.600006,68.250000,86489.617188,25.24,105.37,49.114288,PM2.5,3008
