PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
7.940000,10.880000,4.800000,4.440000,0.340000,48.009998,1.000000,0.630000,297.750000,71.930000,88589.156250,24.7,104.63,11.342857,PM2.5,2423
8.400000,11.330000,4.540000,4.150000,0.340000,47.919998,1.740000,0.450000,297.070007,75.239998,88172.429688,24.7,104.78,11.999999,PM2.5,2424
16.230000,17.469999,5.470000,2.930000,0.300000,57.540001,0.130000,3.320000,297.970001,80.309998,91948.093750,24.7,105.96,23.185713,PM2.5,2432
9.650000,13.810000,6.050000,6.220000,0.440000,46.349998,1.350000,0.170000,294.790009,79.230003,84316.718750,24.84,104.63,13.810000,PM10,2568
9.920000,14.230000,5.770000,5.930000,0.440000,46.779999,1.580000,0.320000,294.600006,82.470001,84800.117188,24.84,104.78,14.230000,PM10,2569
10.230000,15.350000,6.080000,6.430000,0.460000,48.840000,0.290000,-0.040000,296.140015,80.510002,87888.531250,24.84,104.93,15.350000,PM10,2570
17.660000,23.709999,11.310000,6.330000,0.460000,56.689999,-0.300000,0.340000,297.529999,78.480003,90692.148438,24.84,105.52,25.228571,PM2.5,2574
18.430000,23.700001,11.660000,5.630000,0.410000,56.509998,-0.450000,1.080000,297.130005,80.620003,90439.320312,24.84,105.67,26.328571,PM2.5,2575
18.580000,23.020000,11.790000,4.940000,0.370000,58.290001,0.000000,2.030000,297.019989,81.309998,90466.773438,24.84,105.82,26.542856,PM2.5,2576
17.900000,21.290001,10.320000,4.110000,0.330000,60.529999,0.600000,2.420000,297.510010,79.940002,91222.031250,24.83,105.97,25.571428,PM2.5,2577
17.200001,19.770000,8.650000,3.430000,0.300000,62.099998,1.000000,2.760000,298.350006,76.720001,92192.320312,24.83,106.11,24.571430,PM2.5,2578
11.460000,17.660000,9.480000,8.310000,0.590000,45.709999,2.220000,0.290000,292.959991,85.830002,82423.289062,24.97,104.78,17.660000,PM10,2714
11.770000,19.500000,10.220000,9.490000,0.630000,46.630001,0.620000,-0.050000,294.709991,84.629997,86034.148438,24.97,104.93,19.500000,PM10,2715
13.170000,22.260000,10.220000,9.010000,0.630000,52.639999,-0.190000,-0.560000,296.079987,82.529999,88856.273438,24.97,105.07,22.260000,PM10,2716
14.810000,22.650000,10.660000,7.310000,0.520000,58.580002,-0.450000,-0.020000,296.910004,79.230003,89777.796875,24.97,105.37,22.650000,PM10,2718
16.520000,23.370001,10.470000,6.230000,0.460000,59.869999,-0.200000,0.140000,295.399994,83.669998,87464.960938,24.97,105.52,23.600000,PM2.5,2719
17.540001,23.980000,10.810000,5.680000,0.420000,60.849998,0.060000,0.800000,295.329987,84.989998,87704.289062,24.97,105.67,25.057144,PM2.5,2720
17.410000,23.670000,11.280000,5.600000,0.390000,61.139999,0.080000,1.360000,296.799988,80.400002,90000.539062,24.97,105.82,24.871428,PM2.5,2721
17.340000,23.160000,11.340000,5.230000,0.360000,63.959999,0.160000,1.480000,297.809998,77.309998,91643.562500,24.97,105.97,24.771429,PM2.5,2722
17.410000,22.670000,10.770000,4.720000,0.340000,65.389999,0.550000,1.500000,298.679993,74.500000,93014.257812,24.97,106.12,24.871428,PM2.5,2723
12.330000,21.809999,15.300000,12.260000,0.840000,43.830002,1.180000,0.360000,293.459991,84.739998,83457.703125,25.11,104.78,21.809999,PM10,2859
12.850000,24.049999,16.110001,13.230000,0.850000,45.650002,0.530000,0.110000,294.339996,85.370003,85998.187500,25.11,104.93,24.049999,PM10,2860
