PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
57.520000,171.190002,15.570000,23.100000,0.890000,113.529999,1.100000,9.080000,295.739990,47.310001,100418.703125,36.16,114.69,110.595001,PM10,20977
57.080002,168.690002,14.890000,21.299999,0.860000,116.440002,1.240000,8.960000,295.600006,47.470001,100517.687500,36.15,114.85,109.345001,PM10,20978
57.779999,171.990005,15.040000,20.809999,0.850000,120.040001,1.080000,8.940000,295.420013,47.930000,100609.492188,36.13,115.02,110.995003,PM10,20979
57.790001,180.320007,15.500000,20.600000,0.870000,126.209999,1.070000,8.720000,295.019989,48.950001,100721.546875,36.11,115.36,115.160004,PM10,20981
58.720001,168.470001,18.219999,30.280001,1.020000,110.199997,-0.060000,4.260000,296.579987,36.279999,97363.382812,36.34,114.03,109.235001,PM10,21220
62.930000,190.649994,19.870001,32.610001,1.090000,105.989998,0.130000,6.080000,296.670013,40.029999,99023.070312,36.33,114.2,120.324997,PM10,21221
63.209999,196.639999,19.370001,31.950001,1.060000,104.779999,0.490000,7.970000,296.799988,42.410000,100081.843750,36.32,114.37,123.320000,PM10,21222
60.240002,182.660004,17.240000,26.760000,0.960000,109.980003,0.600000,8.800000,296.269989,45.459999,100349.898438,36.31,114.53,116.330002,PM10,21223
58.470001,172.919998,15.590000,22.680000,0.890000,113.680000,0.940000,8.980000,295.779999,47.310001,100381.421875,36.29,114.7,111.459999,PM10,21224
57.950001,169.949997,14.850000,20.709999,0.850000,116.690002,1.130000,8.930000,295.589996,47.639999,100469.828125,36.28,114.87,109.974998,PM10,21225
58.340000,171.800003,14.850000,20.030001,0.830000,120.320000,0.960000,8.950000,295.399994,48.080002,100542.343750,36.27,115.04,110.900002,PM10,21226
59.119999,177.600006,15.230000,20.049999,0.840000,124.209999,0.940000,9.000000,295.130005,49.040001,100579.679688,36.26,115.2,113.800003,PM10,21227
58.520000,178.929993,15.270000,19.709999,0.840000,126.930000,0.990000,8.910000,294.950012,49.290001,100628.906250,36.24,115.37,114.464996,PM10,21228
51.150002,129.160004,15.840000,27.459999,0.850000,111.620003,4.800000,2.570000,296.130005,32.259998,94124.289062,36.5,113.71,89.580002,PM10,21465
53.939999,142.539993,16.219999,28.740000,0.920000,111.150002,2.870000,2.820000,296.260010,34.220001,95171.250000,36.49,113.88,96.269997,PM10,21466
59.240002,167.050003,18.850000,32.810001,1.070000,108.269997,1.910000,4.450000,296.440002,36.099998,96552.328125,36.48,114.04,108.525002,PM10,21467
64.120003,190.089996,21.219999,34.860001,1.170000,104.180000,1.030000,5.850000,296.600006,38.910000,98523.523438,36.47,114.21,120.044998,PM10,21468
64.889999,199.600006,20.549999,32.639999,1.100000,103.129997,0.610000,7.520000,296.600006,42.480000,99952.601562,36.45,114.38,124.800003,PM10,21469
61.250000,184.169998,17.510000,26.520000,0.960000,109.309998,0.660000,8.580000,296.320007,45.259998,100391.343750,36.44,114.55,117.084999,PM10,21470
59.660000,175.059998,15.800000,22.490000,0.880000,113.750000,0.890000,8.930000,295.850006,47.119999,100397.187500,36.43,114.72,112.529999,PM10,21471
59.119999,171.899994,15.060000,20.379999,0.840000,117.089996,1.070000,8.960000,295.640015,47.520000,100465.531250,36.42,114.88,110.949997,PM10,21472
58.939999,171.559998,14.880000,19.360001,0.810000,120.900002,0.980000,9.050000,295.450012,47.990002,100524.296875,36.4,115.05,110.779999,PM10,21473
59.250000,175.119995,15.270000,19.260000,0.810000,125.230003,0.970000,9.210000,295.290009,48.189999,100552.476562,36.39,115.22,112.559998,PM10,21474
54.310001,131.179993,18.260000,31.480000,0.900000,106.599998,6.660000,3.090000,294.220001,36.270000,92339.078125,36.65,113.55,90.589996,PM10,21710
54.759998,135.949997,18.200001,31.490000,0.940000,107.900002,5.500000,2.360000,295.029999,35.279999,93521.117188,36.64,113.72,92.974998,PM10,21711
56.250000,144.160004,18.379999,31.570000,0.980000,109.250000,4.890000,3.180000,295.809998,35.439999,94913.773438,36.62,113.89,97.080002,PM10,21712
61.230000,168.419998,20.920000,35.660000,1.150000,107.239998,4.040000,4.930000,296.769989,35.369999,96631.031250,36.61,114.06,109.209999,PM10,21713
66.849998,195.080002,23.610001,38.419998,1.300000,101.559998,2.300000,6.500000,296.880005,37.430000,98164.289062,36.6,114.23,122.540001,PM10,21714
68.879997,209.809998,23.510000,36.099998,1.260000,99.580002,1.010000,7.740000,296.510010,41.610001,99565.359375,36.59,114.4,129.904999,PM10,21715
63.139999,189.250000,18.709999,27.469999,1.020000,107.480003,0.760000,8.670000,296.359985,44.810001,100379.187500,36.58,114.56,119.625000,PM10,21716
60.639999,176.509995,16.100000,22.549999,0.880000,113.599998,0.890000,9.000000,296.010010,46.549999,100498.226562,36.56,114.73,113.254997,PM10,21717
