PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
37.240002,45.689999,9.620000,2.310000,0.420000,56.980000,-4.030000,1.580000,284.250000,86.169998,91171.898438,21.29,101.34,52.800003,PM2.5,182
38.950001,47.590000,9.910000,2.260000,0.430000,57.590000,-6.210000,1.090000,282.959991,89.589996,89870.046875,21.29,101.49,54.937500,PM2.5,183
43.790001,50.470001,10.370000,2.150000,0.420000,55.590000,-6.250000,-0.340000,280.609985,97.820000,88454.679688,21.3,101.63,60.987503,PM2.5,184
36.110001,44.889999,9.500000,3.020000,0.430000,56.180000,-2.920000,-0.520000,284.480011,82.980003,92946.539062,21.42,101.2,51.387501,PM2.5,191
34.509998,45.630001,9.720000,3.650000,0.450000,55.349998,-4.960000,0.540000,285.290009,78.769997,93396.281250,21.42,101.34,49.299999,PM2.5,192
36.570000,48.119999,10.000000,3.520000,0.450000,55.849998,-7.110000,0.340000,283.109985,86.089996,91050.312500,21.43,101.48,51.962502,PM2.5,193
41.480000,50.330002,10.430000,2.950000,0.440000,55.240002,-6.790000,0.140000,280.820007,94.790001,89425.148438,21.43,101.63,58.099998,PM2.5,194
23.559999,30.240000,6.470000,4.810000,0.380000,64.430000,-5.050000,-0.940000,286.739990,63.450001,90207.382812,21.52,100.33,33.657143,PM2.5,201
25.879999,34.560001,7.060000,6.050000,0.410000,60.869999,-5.040000,-3.150000,284.540009,73.820000,88441.976562,21.52,100.47,36.971428,PM2.5,202
29.100000,38.950001,8.030000,6.640000,0.440000,57.349998,-3.480000,-4.630000,284.339996,78.389999,90530.828125,21.53,100.62,41.571430,PM2.5,203
32.470001,45.200001,9.320000,4.140000,0.470000,55.430000,-6.770000,-0.520000,284.799988,79.050003,92995.023438,21.56,101.33,46.385715,PM2.5,204
35.490002,48.099998,9.560000,3.690000,0.460000,54.709999,-7.800000,-1.100000,282.119995,89.250000,90339.882812,21.56,101.48,50.612503,PM2.5,205
38.540001,48.889999,9.810000,2.830000,0.440000,55.099998,-6.770000,-0.380000,281.290009,91.860001,90050.921875,21.56,101.62,54.425003,PM2.5,206
21.629999,27.879999,5.910000,5.410000,0.370000,65.309998,-3.270000,0.380000,286.679993,58.849998,89900.273438,21.65,100.18,30.900000,PM2.5,224
22.500000,31.280001,6.270000,7.230000,0.410000,61.619999,-4.980000,0.720000,285.420013,64.160004,87586.648438,21.65,100.32,32.142857,PM2.5,225
24.930000,35.549999,6.760000,8.860000,0.450000,57.930000,-4.390000,-0.180000,282.790009,77.139999,85448.617188,21.66,100.47,35.614285,PM2.5,226
27.379999,39.570000,7.610000,10.250000,0.480000,55.009998,-2.400000,-2.870000,282.820007,81.480003,87417.421875,21.66,100.61,39.570000,PM10,227
29.809999,42.959999,7.920000,8.880000,0.490000,49.160000,-1.420000,-4.630000,283.899994,81.190002,91507.796875,21.67,100.75,42.959999,PM10,228
31.370001,44.380001,8.880000,4.830000,0.480000,54.389999,-4.140000,1.300000,284.589996,82.019997,91670.031250,21.68,101.19,44.814285,PM2.5,229
32.169998,46.340000,9.040000,4.990000,0.490000,53.990002,-6.320000,0.520000,283.559998,83.930000,90121.132812,21.69,101.33,46.340000,PM10,230
35.009998,48.900002,9.300000,4.760000,0.480000,52.490002,-6.140000,-0.340000,280.859985,93.940002,88194.343750,21.69,101.47,50.012497,PM2.5,231
36.840000,48.860001,9.490000,3.370000,0.450000,54.009998,-5.660000,-0.820000,280.739990,93.550003,89005.328125,21.7,101.62,52.299999,PM2.5,232
40.200001,48.689999,9.540000,2.110000,0.420000,55.590000,-6.050000,-0.580000,279.760010,96.559998,88137.726562,21.7,101.76,56.500000,PM2.5,233
20.820000,25.510000,5.160000,3.880000,0.330000,68.570000,-2.660000,0.210000,285.709991,59.270000,88362.093750,21.77,100.03,29.742857,PM2.5,263
21.049999,28.200001,5.580000,6.450000,0.380000,63.160000,-2.740000,0.040000,285.250000,61.849998,87858.546875,21.78,100.17,30.071428,PM2.5,264
22.440001,31.940001,6.140000,8.590000,0.430000,59.310001,-3.950000,1.220000,284.730011,65.620003,87427.437500,21.79,100.32,32.057144,PM2.5,265
24.969999,36.080002,6.640000,9.600000,0.470000,56.610001,-4.350000,1.510000,282.690002,74.980003,85297.789062,21.79,100.46,36.080002,PM10,266
27.900000,40.570000,7.330000,11.690000,0.510000,51.790001,-2.250000,-0.560000,281.140015,85.849998,85186.421875,21.8,100.6,40.570000,PM10,267
29.760000,46.090000,8.510000,14.260000,0.560000,47.250000,-0.680000,-3.270000,282.869995,84.180000,90122.921875,21.8,100.75,46.090000,PM10,268
29.320000,45.779999,8.760000,10.790000,0.550000,48.500000,-1.580000,-2.700000,284.540009,78.860001,93570.070312,21.81,100.89,45.779999,PM10,269
28.790001,44.650002,8.580000,7.600000,0.520000,49.230000,-3.040000,-1.080000,284.700012,79.239998,93121.007812,21.81,101.04,44.650002,PM10,270
28.950001,44.930000,8.670000,6.790000,0.520000,49.680000,-4.440000,-0.400000,284.510010,79.790001,92302.273438,21.82,101.18,44.930000,PM10,271
30.719999,46.689999,8.850000,6.220000,0.510000,50.150002,-6.740000,1.600000,283.260010,83.550003,90339.023438,21.82,101.32,46.689999,PM10,272
33.799999,48.630001,9.050000,5.210000,0.490000,50.419998,-7.330000,1.430000,280.700012,93.279999,88193.953125,21.83,101.47,48.630001,PM10,273
36.020000,48.590000,9.190000,3.530000,0.460000,52.090000,-6.020000,-0.270000,279.630005,97.059998,88000.539062,21.83,101.61,51.275002,PM2.5,274
20.860001,26.180000,5.070000,4.360000,0.340000,67.860001,-3.100000,0.710000,284.640015,61.560001,86679.140625,21.91,100.02,29.800001,PM2.5,309
21.469999,29.290001,5.530000,7.140000,0.390000,62.570000,-3.030000,0.790000,283.630005,67.529999,85857.171875,21.91,100.17,30.671427,PM2.5,310
22.770000,32.470001,6.030000,9.110000,0.440000,59.299999,-3.870000,0.730000,283.519989,70.269997,87162.789062,21.92,100.31,32.528572,PM2.5,311
24.660000,36.070000,6.400000,9.880000,0.470000,56.730000,-4.760000,1.080000,282.279999,76.589996,86374.937500,21.93,100.45,36.070000,PM10,312
27.070000,40.220001,6.870000,10.910000,0.500000,51.790001,-2.580000,0.330000,280.720001,88.160004,86015.007812,21.93,100.6,40.220001,PM10,313
29.500000,47.880001,9.010000,19.360001,0.610000,46.180000,-0.150000,-1.800000,282.829987,83.769997,90725.023438,21.94,100.74,47.880001,PM10,314
27.660000,46.380001,8.850000,13.980000,0.590000,47.209999,-1.890000,-1.540000,284.540009,77.989998,93555.812500,21.94,100.89,46.380001,PM10,315
27.150000,44.950001,8.480000,9.140000,0.560000,48.540001,-4.870000,-1.810000,283.820007,81.230003,92225.203125,21.95,101.03,44.950001,PM10,316
27.719999,44.740002,8.500000,7.170000,0.540000,48.939999,-5.000000,-2.420000,283.119995,84.470001,91834.250000,21.95,101.18,44.740002,PM10,317
28.790001,45.220001,8.700000,6.300000,0.520000,49.560001,-5.830000,-0.380000,283.579987,81.300003,92000.906250,21.96,101.32,45.220001,PM10,318
32.299999,46.939999,8.960000,4.960000,0.490000,51.189999,-7.530000,1.330000,281.459991,89.190002,89472.593750,21.96,101.46,46.939999,PM10,319
20.840000,26.820000,5.510000,5.610000,0.350000,66.470001,-2.740000,0.600000,283.929993,65.830002,86728.968750,22.04,100.02,29.771429,PM2.5,361
21.200001,29.530001,5.940000,8.410000,0.410000,61.650002,-3.240000,1.290000,283.489990,68.620003,86783.773438,22.05,100.16,30.285715,PM2.5,362
22.379999,32.439999,6.160000,9.460000,0.440000,59.439999,-4.660000,0.760000,282.869995,72.029999,86995.359375,22.05,100.3,32.439999,PM10,363
23.969999,35.450001,6.360000,9.860000,0.470000,57.369999,-5.080000,0.450000,281.450012,79.269997,85913.351562,22.06,100.45,35.450001,PM10,364
25.049999,38.220001,6.690000,10.120000,0.490000,53.450001,-2.310000,0.250000,280.640015,86.769997,86434.796875,22.07,100.59,38.220001,PM10,365
27.280001,45.900002,9.710000,20.959999,0.610000,46.000000,-0.380000,-1.320000,283.010010,81.400002,91242.976562,22.07,100.74,45.900002,PM10,366
25.760000,44.220001,9.150000,14.390000,0.590000,47.740002,-3.050000,-1.300000,284.200012,77.610001,92806.406250,22.08,100.88,44.220001,PM10,367
25.879999,43.430000,8.400000,7.870000,0.560000,49.169998,-6.000000,-1.390000,282.739990,83.930000,90504.867188,22.08,101.03,43.430000,PM10,368
27.150000,44.169998,8.300000,5.820000,0.540000,49.639999,-5.900000,-2.010000,281.440002,90.059998,89657.593750,22.09,101.17,44.169998,PM10,369
27.980000,44.549999,8.530000,5.570000,0.530000,50.400002,-5.860000,-1.570000,281.869995,87.690002,90474.867188,22.09,101.31,44.549999,PM10,370
31.440001,45.270000,8.860000,4.520000,0.490000,52.430000,-6.550000,0.280000,281.260010,89.739998,89739.406250,22.1,101.46,45.270000,PM10,371
16.750000,18.860001,3.850000,1.240000,0.260000,76.940002,-4.450000,2.820000,286.329987,53.220001,87559.007812,22.14,99.29,23.928572,PM2.5,415
17.709999,20.150000,4.150000,1.430000,0.260000,75.930000,-2.220000,1.900000,284.899994,58.009998,85992.703125,22.15,99.43,25.299999,PM2.5,416
18.070000,21.110001,4.510000,1.940000,0.280000,74.330002,-2.150000,0.480000,285.630005,57.450001,88138.687500,22.16,99.58,25.814285,PM2.5,417
18.820000,22.420000,4.790000,2.410000,0.290000,72.879997,-4.220000,1.280000,285.070007,59.930000,87580.921875,22.16,99.72,26.885714,PM2.5,418
19.600000,24.309999,5.070000,3.690000,0.320000,70.389999,-4.150000,1.580000,283.700012,66.430000,86040.960938,22.17,99.86,28.000000,PM2.5,419
20.250000,26.730000,5.700000,6.530000,0.360000,65.820000,-3.490000,0.660000,283.269989,69.449997,87204.242188,22.18,100.01,28.928572,PM2.5,420
20.559999,29.219999,6.150000,9.460000,0.410000,61.259998,-4.110000,-0.500000,283.679993,68.360001,88054.031250,22.18,100.15,29.371428,PM2.5,421
