PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
12.770000,18.690001,5.140000,5.500000,0.450000,49.070000,3.850000,8.220000,294.440002,70.260002,81225.179688,26.15,101.91,18.690001,PM10,3990
11.630000,16.629999,5.180000,5.070000,0.400000,50.060001,4.170000,8.390000,295.769989,66.099998,82874.953125,26.15,102.06,16.629999,PM10,3991
11.760000,17.030001,4.280000,4.070000,0.380000,53.299999,5.110000,2.910000,294.619995,63.980000,79091.937500,26.28,101.61,17.030001,PM10,4130
13.030000,19.570000,5.320000,5.680000,0.470000,50.520000,4.040000,5.560000,295.019989,65.919998,80452.507812,26.28,101.76,19.570000,PM10,4131
12.350000,18.580000,5.240000,5.440000,0.460000,49.430000,3.580000,6.980000,296.940002,60.650002,82819.203125,26.28,101.91,18.580000,PM10,4132
12.080000,17.719999,5.380000,5.320000,0.430000,49.840000,3.740000,7.350000,295.929993,65.120003,82434.546875,26.29,102.06,17.719999,PM10,4133
11.320000,15.750000,4.670000,4.420000,0.360000,51.660000,5.030000,9.180000,295.089996,67.290001,81871.882812,26.29,102.21,16.171429,PM2.5,4134
10.660000,14.270000,3.940000,3.540000,0.300000,52.439999,7.190000,9.170000,294.869995,66.089996,81047.226562,26.29,102.36,15.228571,PM2.5,4135
10.240000,13.530000,3.390000,3.200000,0.230000,53.200001,9.570000,3.130000,294.940002,61.500000,79575.328125,26.3,102.66,14.628572,PM2.5,4137
11.880000,18.830000,5.300000,5.670000,0.460000,50.540001,4.210000,3.180000,298.839996,52.520000,83542.843750,26.41,101.75,18.830000,PM10,4273
12.660000,20.530001,6.030000,6.750000,0.500000,49.070000,1.490000,4.230000,299.079987,54.259998,84802.226562,26.42,101.9,20.530001,PM10,4274
13.120000,20.230000,5.750000,6.230000,0.470000,49.480000,2.940000,5.620000,295.260010,66.370003,81153.617188,26.42,102.05,20.230000,PM10,4275
12.240000,17.799999,5.160000,5.320000,0.410000,51.040001,5.200000,7.430000,294.760010,68.209999,80977.023438,26.43,102.2,17.799999,PM10,4276
11.330000,15.890000,4.590000,4.440000,0.360000,51.790001,5.930000,7.230000,295.670013,64.519997,81983.929688,26.43,102.36,16.185715,PM2.5,4277
11.330000,15.570000,4.170000,4.070000,0.320000,51.700001,6.860000,5.130000,294.309998,67.440002,80281.593750,26.43,102.51,16.185715,PM2.5,4278
11.610000,15.550000,3.830000,3.610000,0.280000,51.849998,8.700000,3.390000,291.320007,76.970001,76880.046875,26.44,102.66,16.585714,PM2.5,4279
11.020000,14.070000,3.430000,2.850000,0.230000,54.980000,10.720000,3.110000,291.329987,75.449997,76276.296875,26.44,102.81,15.742858,PM2.5,4280
10.150000,13.210000,3.260000,2.930000,0.210000,53.720001,9.590000,3.390000,295.200012,61.740002,79854.226562,26.44,102.96,14.499999,PM2.5,4281
11.550000,19.200001,9.590000,7.160000,0.500000,50.939999,7.600000,3.900000,299.230011,51.369999,84423.968750,26.54,101.44,19.200001,PM10,4409
14.790000,28.799999,31.500000,19.420000,0.780000,48.259998,7.400000,3.970000,299.059998,51.740002,84002.359375,26.55,101.6,31.500000,SO2,4410
14.990000,29.549999,26.709999,18.809999,0.760000,47.090000,4.100000,3.090000,300.500000,48.590000,85725.046875,26.55,101.75,29.549999,PM10,4411
15.120000,27.700001,17.070000,14.490000,0.660000,46.860001,1.660000,3.740000,298.119995,55.919998,83695.250000,26.55,101.9,27.700001,PM10,4412
15.070000,25.330000,10.670000,9.810000,0.580000,48.180000,3.890000,4.800000,293.670013,69.150002,78815.773438,26.56,102.05,25.330000,PM10,4413
14.060000,22.400000,9.280000,8.260000,0.520000,49.430000,5.150000,5.430000,293.589996,70.580002,79016.187500,26.56,102.2,22.400000,PM10,4414
13.390000,20.879999,9.820000,7.940000,0.480000,49.369999,4.640000,5.670000,294.260010,69.470001,80330.429688,26.56,102.35,20.879999,PM10,4415
13.210000,19.910000,9.200000,7.180000,0.430000,49.330002,5.320000,5.240000,292.829987,74.570000,79099.148438,26.57,102.5,19.910000,PM10,4416
12.760000,18.030001,7.330000,5.640000,0.350000,50.189999,8.220000,5.400000,290.260010,83.550003,76333.132812,26.57,102.65,18.228571,PM2.5,4417
11.680000,15.680000,5.270000,3.940000,0.270000,52.480000,11.840000,5.300000,290.869995,78.040001,75870.843750,26.57,102.81,16.685715,PM2.5,4418
10.680000,14.290000,4.360000,3.430000,0.240000,52.720001,10.490000,4.880000,294.140015,65.570000,78622.546875,26.58,102.96,15.257143,PM2.5,4419
18.250000,38.910000,50.520000,32.000000,1.110000,42.990002,6.160000,5.030000,297.309998,56.590000,82237.312500,26.68,101.59,50.260002,SO2,4548
18.059999,38.490002,41.919998,29.290001,1.000000,43.610001,4.530000,5.200000,298.190002,54.139999,83408.476562,26.69,101.74,41.919998,SO2,4549
16.200001,30.530001,25.370001,20.030001,0.750000,47.590000,3.390000,5.810000,296.750000,58.689999,82039.703125,26.69,101.89,30.530001,PM10,4550
15.650000,27.480000,16.230000,13.440000,0.650000,48.290001,5.360000,6.250000,293.799988,66.360001,78427.156250,26.69,102.04,27.480000,PM10,4551
15.400000,25.600000,13.890000,11.050000,0.610000,48.820000,5.920000,5.210000,291.910004,73.239998,76428.062500,26.7,102.2,25.600000,PM10,4552
15.400000,25.190001,15.360000,11.360000,0.600000,48.020000,4.850000,5.250000,291.760010,76.800003,77146.117188,26.7,102.35,25.190001,PM10,4553
15.110000,23.799999,14.460000,10.600000,0.550000,47.900002,5.050000,5.700000,290.940002,82.099998,77126.476562,26.7,102.5,23.799999,PM10,4554
13.650000,19.760000,10.730000,7.640000,0.410000,49.950001,8.850000,6.630000,289.829987,86.550003,75952.468750,26.71,102.65,19.760000,PM10,4555
11.800000,16.430000,7.570000,5.170000,0.320000,52.610001,12.870000,8.190000,293.769989,68.309998,78710.398438,26.71,102.8,16.857143,PM2.5,4556
10.440000,14.600000,6.000000,4.390000,0.280000,52.209999,9.970000,5.790000,297.470001,56.689999,82222.382812,26.71,102.95,14.914285,PM2.5,4557
13.460000,24.040001,13.450000,10.340000,0.670000,47.160000,2.200000,5.980000,297.450012,55.630001,81546.773438,26.81,101.43,24.040001,PM10,4685
17.580000,35.369999,40.919998,27.230000,1.010000,43.340000,4.630000,5.670000,296.290009,59.669998,80604.726562,26.82,101.59,40.919998,SO2,4686
18.340000,37.450001,38.840000,27.590000,0.980000,43.060001,4.820000,6.740000,295.880005,60.500000,80585.328125,26.82,101.74,38.840000,SO2,4687
16.190001,29.510000,26.840000,20.270000,0.770000,47.740002,4.410000,7.170000,296.320007,59.720001,81368.187500,26.82,101.89,29.510000,PM10,4688
15.300000,26.910000,19.129999,15.050000,0.680000,48.160000,5.280000,7.670000,295.869995,60.689999,80847.226562,26.83,102.04,26.910000,PM10,4689
15.160000,24.969999,15.760000,11.760000,0.620000,49.040001,6.260000,6.830000,292.589996,69.440002,76853.906250,26.83,102.19,24.969999,PM10,4690
15.310000,24.100000,15.040000,10.380000,0.580000,49.000000,6.400000,6.050000,290.029999,79.870003,74344.851562,26.84,102.34,24.100000,PM10,4691
