PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
7.310000,9.140000,1.390000,0.670000,0.160000,69.860001,2.080000,2.500000,300.489990,84.279999,99283.289062,18.34,109.25,10.442857,PM2.5,0
8.100000,10.130000,1.670000,1.440000,0.160000,68.879997,2.320000,2.170000,300.540009,84.260002,99476.140625,18.34,109.38,11.571429,PM2.5,1
8.210000,10.280000,2.250000,1.860000,0.170000,68.519997,3.000000,2.450000,300.459991,84.660004,99355.296875,18.33,109.52,11.728572,PM2.5,2
7.930000,10.020000,2.260000,1.760000,0.170000,68.559998,3.630000,3.170000,300.679993,83.919998,99470.843750,18.33,109.66,11.328571,PM2.5,3
7.320000,9.020000,1.440000,0.970000,0.160000,68.239998,0.640000,2.770000,301.410004,81.199997,100474.679688,18.49,108.83,10.457143,PM2.5,4
7.600000,9.240000,1.500000,1.030000,0.160000,69.150002,0.820000,2.790000,300.730011,83.660004,99604.773438,18.49,108.97,10.857142,PM2.5,5
7.910000,9.630000,1.510000,1.070000,0.160000,68.639999,1.150000,3.180000,299.910004,86.169998,98382.398438,18.48,109.11,11.300000,PM2.5,6
9.150000,11.100000,1.730000,1.660000,0.170000,65.160004,1.380000,2.640000,299.299988,88.309998,97719.351562,18.48,109.25,13.071428,PM2.5,7
10.470000,12.730000,2.020000,2.370000,0.170000,63.720001,2.030000,2.130000,298.709991,90.050003,96867.421875,18.47,109.39,14.957143,PM2.5,8
10.450000,12.820000,2.800000,2.890000,0.170000,62.459999,3.450000,2.580000,298.809998,89.139999,96740.210938,18.46,109.53,14.928571,PM2.5,9
9.420000,11.830000,2.980000,2.910000,0.170000,61.500000,3.770000,2.830000,300.559998,82.889999,98966.453125,18.46,109.67,13.457143,PM2.5,10
8.440000,10.740000,2.220000,1.970000,0.170000,64.019997,3.100000,2.930000,301.350006,81.290001,100184.273438,18.45,109.81,12.057142,PM2.5,11
8.080000,10.530000,1.760000,1.530000,0.170000,63.730000,3.200000,3.600000,301.220001,82.959999,100382.593750,18.45,109.95,11.542857,PM2.5,12
8.790000,10.480000,1.520000,1.260000,0.160000,65.250000,0.260000,3.130000,298.950012,90.089996,97393.781250,18.62,108.84,12.557143,PM2.5,13
9.310000,10.970000,1.560000,1.500000,0.160000,65.199997,1.180000,3.150000,298.920013,89.830002,97149.109375,18.62,108.98,13.300000,PM2.5,14
9.380000,11.120000,1.620000,1.780000,0.160000,65.019997,1.090000,2.730000,299.739990,86.739998,98393.718750,18.61,109.12,13.400001,PM2.5,15
10.160000,12.050000,1.700000,2.080000,0.170000,61.849998,0.910000,2.950000,299.089996,88.190002,97313.218750,18.61,109.26,14.514285,PM2.5,16
11.480000,13.600000,1.950000,2.500000,0.170000,61.450001,2.000000,2.990000,297.589996,90.980003,94588.859375,18.6,109.4,16.400000,PM2.5,17
11.440000,13.760000,2.360000,3.080000,0.170000,59.240002,3.300000,2.800000,298.190002,88.059998,94919.101562,18.6,109.54,16.342857,PM2.5,18
10.890000,13.400000,2.510000,3.490000,0.180000,57.740002,3.090000,2.260000,299.980011,83.610001,97793.882812,18.59,109.67,15.557143,PM2.5,19
10.640000,13.240000,2.190000,3.260000,0.180000,57.779999,2.770000,2.210000,300.299988,84.120003,98852.046875,18.59,109.81,15.200001,PM2.5,20
9.920000,12.590000,1.970000,2.730000,0.180000,59.439999,3.110000,3.040000,300.410004,84.589996,99069.937500,18.58,109.95,14.171429,PM2.5,21
8.910000,11.540000,1.810000,2.080000,0.180000,61.330002,3.430000,4.190000,300.709991,84.750000,99680.218750,18.57,110.09,12.728571,PM2.5,22
7.720000,9.560000,1.640000,1.070000,0.160000,67.489998,-0.180000,5.450000,300.529999,83.629997,99032.773438,18.76,108.7,11.028571,PM2.5,23
9.020000,10.670000,1.590000,1.300000,0.160000,63.520000,0.460000,5.130000,298.279999,88.629997,95495.593750,18.75,108.84,12.885715,PM2.5,24
10.170000,11.860000,1.610000,1.700000,0.160000,62.540001,0.900000,4.180000,298.149994,90.349998,95465.218750,18.75,108.98,14.528571,PM2.5,25
11.190000,12.980000,1.720000,2.270000,0.170000,62.480000,0.700000,2.550000,298.820007,89.570000,97039.406250,18.75,109.12,15.985714,PM2.5,26
11.420000,13.310000,1.720000,2.420000,0.170000,59.099998,1.170000,2.990000,298.730011,89.459999,97025.429688,18.74,109.26,16.314285,PM2.5,27
11.810000,13.890000,1.870000,2.620000,0.170000,58.119999,1.930000,3.210000,298.130005,89.139999,95342.828125,18.73,109.4,16.871429,PM2.5,28
12.750000,15.140000,2.220000,3.460000,0.180000,56.049999,2.460000,2.500000,297.540009,89.989998,94094.328125,18.73,109.54,18.214285,PM2.5,29
12.920000,15.520000,2.410000,3.800000,0.180000,56.330002,2.850000,2.290000,297.709991,89.779999,94267.117188,18.72,109.68,18.457144,PM2.5,30
11.750000,14.300000,2.200000,3.300000,0.180000,57.830002,3.360000,3.260000,298.369995,88.129997,95203.531250,18.72,109.82,16.785715,PM2.5,31
10.840000,13.600000,2.030000,3.080000,0.180000,56.889999,3.520000,3.910000,299.510010,85.559998,97041.492188,18.71,109.96,15.485715,PM2.5,32
