PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
80.720001,88.330002,21.740000,6.250000,0.540000,72.820000,-0.960000,-1.200000,291.059998,93.949997,91707.742188,28.3,108.78,107.150002,PM2.5,6402
81.730003,90.010002,23.889999,6.510000,0.620000,71.220001,-0.780000,-1.840000,291.179993,94.059998,92153.406250,28.29,108.93,108.412506,PM2.5,6403
83.379997,92.949997,28.070000,7.250000,0.770000,70.910004,-1.070000,-1.630000,291.730011,92.790001,93498.046875,28.29,109.08,110.474998,PM2.5,6404
76.519997,83.930000,19.500000,5.880000,0.500000,75.269997,-1.140000,-0.420000,291.859985,90.680000,93152.820312,28.44,108.63,101.899994,PM2.5,6582
80.099998,87.940002,22.330000,6.790000,0.560000,71.760002,-1.090000,-1.190000,291.209991,93.739998,92199.453125,28.43,108.78,106.375000,PM2.5,6583
80.589996,89.230003,24.950001,7.120000,0.670000,70.339996,-0.930000,-1.710000,291.420013,92.720001,92635.343750,28.43,108.94,106.987495,PM2.5,6584
82.690002,92.769997,30.299999,8.400000,0.910000,68.379997,-1.160000,-1.500000,291.720001,91.970001,93479.187500,28.42,109.09,109.612503,PM2.5,6585
62.139999,80.940002,12.800000,14.860000,0.660000,56.490002,2.160000,-3.250000,289.549988,88.349998,89155.117188,28.62,106.47,83.925003,PM2.5,6757
72.209999,79.500000,20.510000,5.900000,0.500000,76.430000,-1.400000,-0.860000,292.220001,89.139999,93317.257812,28.57,108.63,96.512497,PM2.5,6771
76.160004,83.699997,20.760000,5.900000,0.570000,73.220001,-1.430000,-1.470000,291.170013,92.989998,91816.023438,28.57,108.79,101.450005,PM2.5,6772
77.209999,85.779999,21.780001,5.940000,0.730000,72.440002,-1.110000,-1.690000,291.609985,90.699997,92847.406250,28.56,108.94,102.762497,PM2.5,6773
79.699997,89.599998,23.980000,7.070000,1.030000,68.790001,-1.020000,-1.300000,291.890015,89.919998,93818.953125,28.56,109.1,105.875000,PM2.5,6774
81.570000,92.250000,26.410000,8.740000,1.370000,65.650002,-1.300000,-0.880000,292.170013,89.690002,94764.281250,28.55,109.25,108.212502,PM2.5,6775
60.299999,79.019997,13.790000,15.260000,0.690000,56.619999,1.690000,-2.210000,291.260010,82.320000,91982.992188,28.76,106.32,81.625000,PM2.5,6949
60.900002,80.419998,14.000000,16.410000,0.700000,54.869999,2.230000,-2.510000,290.769989,84.379997,91155.656250,28.75,106.47,82.375000,PM2.5,6950
59.000000,80.150002,14.030000,17.080000,0.720000,54.230000,2.620000,-2.750000,292.160004,79.769997,92951.406250,28.75,106.63,80.000000,PM2.5,6951
57.130001,77.169998,13.850000,17.490000,0.690000,55.610001,2.170000,-1.990000,292.959991,78.410004,94430.117188,28.75,106.78,77.662498,PM2.5,6952
66.250000,73.389999,18.020000,5.610000,0.400000,77.410004,-0.970000,-2.250000,291.970001,86.610001,91930.437500,28.71,108.48,89.062500,PM2.5,6963
68.860001,75.550003,20.280001,5.610000,0.480000,78.300003,-2.350000,-1.910000,291.579987,89.059998,91519.882812,28.71,108.64,92.324997,PM2.5,6964
72.059998,79.360001,21.639999,6.120000,0.590000,74.500000,-1.860000,-1.700000,291.350006,90.550003,91806.007812,28.7,108.79,96.324997,PM2.5,6965
75.010002,83.680000,22.120001,6.130000,0.820000,72.720001,-0.900000,-1.240000,292.230011,88.169998,93883.546875,28.7,108.95,100.012505,PM2.5,6966
76.199997,86.129997,23.120001,6.700000,1.150000,70.000000,-0.750000,-0.710000,292.739990,86.360001,95273.000000,28.69,109.1,101.500000,PM2.5,6967
58.480000,79.699997,15.910000,18.219999,0.770000,52.380001,1.510000,-1.900000,292.799988,76.839996,94445.343750,28.89,106.32,79.349998,PM2.5,7148
58.880001,80.139999,16.010000,18.770000,0.770000,51.869999,2.110000,-2.180000,292.200012,79.290001,93502.593750,28.89,106.47,79.849998,PM2.5,7149
56.810001,78.379997,15.810000,19.090000,0.770000,52.470001,2.360000,-2.580000,292.890015,77.599998,94360.781250,28.89,106.63,77.262505,PM2.5,7150
54.770000,74.699997,15.440000,18.590000,0.710000,56.139999,1.560000,-2.270000,293.070007,77.779999,94634.406250,28.89,106.78,74.712502,PM2.5,7151
54.730000,72.160004,15.380000,16.480000,0.640000,63.230000,1.280000,-2.280000,291.600006,82.290001,92166.078125,28.88,106.94,74.662498,PM2.5,7152
54.619999,67.809998,13.500000,9.130000,0.550000,72.220001,2.130000,-3.920000,289.299988,86.639999,87296.468750,28.88,107.25,74.525002,PM2.5,7154
66.220001,72.839996,17.820000,5.940000,0.390000,75.120003,-1.490000,-2.420000,290.799988,89.879997,90351.367188,28.85,108.49,89.025002,PM2.5,7162
67.349998,73.709999,19.940001,6.190000,0.480000,75.070000,-2.140000,-2.410000,290.329987,90.639999,89411.921875,28.84,108.64,90.437500,PM2.5,7163
68.860001,75.970001,23.510000,7.090000,0.620000,72.830002,-1.620000,-1.820000,291.049988,90.480003,91243.757812,28.84,108.8,92.324997,PM2.5,7164
