PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
22.780001,48.250000,11.110000,10.130000,0.390000,53.939999,0.920000,2.540000,293.260010,65.730003,92223.203125,28.3,108.78,48.250000,PM10,6402
21.840000,50.660000,11.280000,12.760000,0.420000,51.340000,0.640000,2.460000,293.549988,63.360001,92671.250000,28.29,108.93,50.330002,PM10,6403
20.420000,56.020000,13.730000,17.139999,0.480000,47.650002,0.360000,1.880000,294.130005,60.630001,94018.867188,28.29,109.08,53.010002,PM10,6404
23.690001,47.009998,11.080000,8.050000,0.380000,57.369999,0.870000,1.120000,292.980011,65.919998,93685.140625,28.44,108.63,47.009998,PM10,6582
22.900000,49.130001,12.450000,11.240000,0.400000,53.509998,0.940000,1.350000,293.019989,64.209999,92726.046875,28.43,108.78,49.130001,PM10,6583
22.030001,51.830002,13.090000,15.010000,0.430000,49.950001,0.660000,1.830000,293.510010,61.330002,93157.523438,28.43,108.94,50.915001,PM10,6584
21.500000,58.509998,18.540001,22.690001,0.510000,45.509998,0.430000,1.570000,293.940002,58.709999,94001.718750,28.42,109.09,54.254997,PM10,6585
40.639999,54.700001,8.100000,19.610001,0.500000,60.720001,1.620000,1.810000,290.459991,81.440002,89530.101562,28.62,106.47,57.049999,PM2.5,6757
23.770000,47.560001,13.640000,8.410000,0.390000,60.570000,-0.150000,0.420000,293.220001,63.139999,93852.523438,28.57,108.63,47.560001,PM10,6771
23.639999,48.740002,12.660000,9.870000,0.400000,56.459999,0.600000,1.100000,292.760010,62.490002,92340.273438,28.57,108.79,48.740002,PM10,6772
23.299999,51.900002,12.780000,13.030000,0.430000,52.200001,0.790000,1.390000,293.570007,59.209999,93366.343750,28.56,108.94,50.950001,PM10,6773
23.219999,57.200001,14.440000,17.420000,0.480000,49.110001,0.490000,1.590000,294.170013,56.570000,94337.320312,28.56,109.1,53.599998,PM10,6774
23.780001,58.419998,13.700000,21.150000,0.510000,48.279999,0.240000,1.240000,294.799988,54.020000,95283.398438,28.55,109.25,54.209999,PM10,6775
38.970001,53.230000,8.480000,20.709999,0.490000,63.189999,0.970000,2.020000,292.339996,77.449997,92344.617188,28.76,106.32,54.962502,PM2.5,6949
40.330002,54.619999,8.230000,21.920000,0.510000,60.369999,1.380000,1.890000,291.809998,78.059998,91519.632812,28.75,106.47,56.662502,PM2.5,6950
39.080002,53.189999,7.820000,19.660000,0.510000,60.849998,1.350000,1.030000,293.250000,72.620003,93333.453125,28.75,106.63,55.100002,PM2.5,6951
36.020000,48.369999,7.390000,17.430000,0.470000,61.900002,0.600000,0.920000,294.350006,68.339996,94826.078125,28.75,106.78,51.275002,PM2.5,6952
25.430000,46.259998,12.830000,6.780000,0.370000,64.650002,-0.590000,-0.890000,292.019989,67.470001,92461.906250,28.71,108.48,46.259998,PM10,6963
25.129999,47.459999,14.250000,7.880000,0.390000,62.779999,-0.240000,-0.030000,292.269989,64.209999,92048.953125,28.71,108.64,47.459999,PM10,6964
24.620001,47.790001,13.110000,8.840000,0.390000,59.889999,0.610000,0.710000,292.779999,60.900002,92324.039062,28.7,108.79,47.790001,PM10,6965
24.590000,51.240002,13.170000,11.470000,0.420000,56.160000,0.750000,0.500000,294.079987,57.000000,94399.046875,28.7,108.95,50.620003,PM10,6966
25.230000,55.980000,13.470000,15.250000,0.470000,53.230000,0.180000,0.970000,294.829987,54.459999,95791.476562,28.69,109.1,52.989998,PM10,6967
38.209999,53.220001,8.510000,22.879999,0.510000,62.330002,0.300000,1.010000,293.989990,72.940002,94807.906250,28.89,106.32,54.012497,PM2.5,7148
38.959999,53.560001,8.080000,22.690001,0.520000,61.000000,-0.180000,0.720000,293.329987,73.620003,93875.906250,28.89,106.47,54.949997,PM2.5,7149
37.900002,51.830002,7.700000,20.740000,0.510000,60.450001,-0.550000,0.080000,293.880005,70.599998,94752.632812,28.89,106.63,53.625000,PM2.5,7150
35.160000,47.209999,7.560000,18.120001,0.470000,62.139999,-1.140000,0.400000,294.269989,67.910004,95035.656250,28.89,106.78,50.200001,PM2.5,7151
