PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
5.930000,6.280000,0.430000,0.150000,0.130000,111.480003,8.950000,4.260000,269.019989,59.299999,56550.531250,31.71,96.11,8.471428,PM2.5,12494
5.920000,6.360000,0.440000,0.280000,0.130000,103.110001,2.570000,0.980000,274.529999,42.669998,60945.828125,31.74,96.59,8.457143,PM2.5,12497
6.110000,6.670000,0.470000,0.320000,0.130000,102.900002,3.230000,2.140000,274.109985,44.169998,60673.671875,31.75,96.75,8.728572,PM2.5,12498
5.530000,5.780000,0.400000,0.170000,0.130000,108.639999,6.270000,3.000000,266.579987,73.320000,55224.691406,31.81,95.62,7.900000,PM2.5,12741
5.730000,6.040000,0.390000,0.150000,0.130000,110.370003,7.460000,3.920000,267.910004,65.489998,56046.300781,31.82,95.78,8.185715,PM2.5,12742
5.700000,6.010000,0.390000,0.150000,0.130000,111.519997,8.940000,4.420000,269.200012,57.900002,56724.871094,31.84,95.94,8.142857,PM2.5,12743
5.520000,5.830000,0.400000,0.160000,0.130000,108.110001,8.460000,3.700000,272.500000,45.840000,59123.679688,31.85,96.1,7.885714,PM2.5,12744
5.670000,6.000000,0.390000,0.470000,0.130000,101.410004,3.360000,-0.320000,272.649994,47.230000,59346.089844,31.87,96.42,8.100000,PM2.5,12746
5.730000,6.060000,0.390000,0.340000,0.130000,100.930000,2.760000,0.490000,272.950012,47.619999,59755.519531,31.88,96.58,8.185715,PM2.5,12747
5.760000,6.140000,0.390000,0.300000,0.130000,99.830002,2.530000,1.290000,274.089996,45.959999,60988.609375,31.89,96.74,8.228572,PM2.5,12748
5.540000,5.810000,0.350000,0.180000,0.130000,106.279999,6.570000,2.850000,265.350006,78.730003,54577.351562,31.94,95.45,7.914286,PM2.5,12990
5.570000,5.850000,0.360000,0.170000,0.130000,108.480003,7.840000,3.410000,267.279999,68.370003,55704.570312,31.95,95.61,7.957143,PM2.5,12991
5.520000,5.810000,0.360000,0.160000,0.130000,109.830002,8.450000,3.760000,269.850006,57.049999,57541.359375,31.96,95.77,7.885714,PM2.5,12992
5.410000,5.700000,0.360000,0.160000,0.130000,110.019997,8.520000,2.990000,271.649994,49.230000,58728.230469,31.97,95.93,7.728571,PM2.5,12993
5.290000,5.580000,0.360000,0.180000,0.130000,105.400002,6.730000,1.120000,273.540009,42.869999,60121.429688,31.98,96.09,7.557143,PM2.5,12994
5.370000,5.670000,0.370000,0.340000,0.130000,102.050003,3.850000,-0.320000,273.910004,42.299999,60463.750000,31.99,96.25,7.671428,PM2.5,12995
5.450000,5.770000,0.370000,0.480000,0.130000,100.209999,2.700000,-0.250000,272.149994,49.430000,59161.460938,32.0,96.41,7.785714,PM2.5,12996
5.310000,5.620000,0.340000,0.370000,0.130000,98.589996,2.280000,-0.740000,272.260010,53.980000,59582.949219,32.02,96.57,7.585714,PM2.5,12997
5.350000,5.700000,0.340000,0.310000,0.130000,98.790001,1.550000,-0.400000,273.369995,52.750000,60850.378906,32.03,96.73,7.642857,PM2.5,12998
5.490000,5.890000,0.350000,0.290000,0.130000,99.080002,1.650000,0.230000,273.829987,52.450001,61469.199219,32.04,96.89,7.842857,PM2.5,12999
5.610000,6.040000,0.370000,0.240000,0.130000,104.669998,4.190000,2.010000,272.549988,54.630001,60251.730469,32.06,97.21,8.014286,PM2.5,13001
5.310000,5.560000,0.330000,0.170000,0.130000,108.150002,8.300000,3.130000,268.209991,62.930000,56417.320312,32.08,95.59,7.585714,PM2.5,13242
5.250000,5.510000,0.320000,0.180000,0.130000,108.410004,7.820000,2.090000,270.690002,53.419998,58238.859375,32.09,95.75,7.500000,PM2.5,13243
5.240000,5.510000,0.320000,0.180000,0.130000,108.550003,7.110000,0.910000,271.200012,50.630001,58498.269531,32.11,95.91,7.485714,PM2.5,13244
5.310000,5.590000,0.330000,0.190000,0.130000,106.489998,6.310000,-0.040000,271.529999,48.630001,58591.660156,32.12,96.07,7.585714,PM2.5,13245
5.330000,5.640000,0.340000,0.280000,0.130000,102.959999,4.940000,-0.260000,271.700012,49.200001,58771.109375,32.13,96.23,7.614285,PM2.5,13246
5.040000,5.380000,0.340000,0.420000,0.130000,97.360001,2.850000,-0.610000,272.480011,52.590000,59780.511719,32.14,96.39,7.200000,PM2.5,13247
4.960000,5.360000,0.300000,0.350000,0.130000,97.599998,1.290000,-1.820000,273.529999,55.830002,61260.039062,32.15,96.55,7.085714,PM2.5,13248
5.140000,5.690000,0.300000,0.300000,0.130000,98.570000,1.170000,-1.490000,273.369995,56.220001,61155.640625,32.16,96.71,7.342857,PM2.5,13249
5.330000,6.040000,0.320000,0.270000,0.130000,98.449997,1.460000,-0.520000,273.510010,54.799999,61264.589844,32.17,96.87,7.614285,PM2.5,13250
5.460000,6.280000,0.340000,0.250000,0.130000,100.120003,2.250000,0.250000,273.100006,54.570000,60885.281250,32.18,97.03,7.800000,PM2.5,13251
5.540000,6.310000,0.350000,0.230000,0.130000,104.239998,3.600000,0.680000,271.670013,57.240002,59510.808594,32.19,97.19,7.914286,PM2.5,13252
4.720000,4.890000,0.290000,0.180000,0.130000,106.809998,6.810000,3.260000,267.989990,65.239998,56642.550781,32.21,95.42,6.742857,PM2.5,13493
4.930000,5.150000,0.290000,0.190000,0.130000,106.620003,7.010000,1.290000,269.410004,58.669998,57507.898438,32.22,95.58,7.042857,PM2.5,13494
4.970000,5.200000,0.290000,0.190000,0.130000,106.779999,6.550000,0.040000,269.929993,56.080002,57760.500000,32.23,95.74,7.100000,PM2.5,13495
5.080000,5.320000,0.290000,0.190000,0.130000,106.860001,6.210000,-0.170000,269.859985,55.599998,57515.789062,32.24,95.9,7.257143,PM2.5,13496
5.040000,5.310000,0.290000,0.210000,0.130000,104.309998,5.830000,-0.470000,270.420013,53.900002,57884.968750,32.25,96.06,7.200000,PM2.5,13497
